alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,logVisitsPP_TB,log_ID_p_bldgspace,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines,sigma_f,op_adherencesupportvisit,op_coughtriage,op_diagnosticvisit,op_follow-upvisit,op_monitoringvisit,op_screeningvisit,op_screeningvisit_mch,op_treatmentvisit,op_treatmentvisit_dot,op_treatmentvisit_ltbi,op_treatmentvisit_mdr,op_vaccinations,op_visitforcollectingmedicine,op_visitforinjection
2.35519,-0.322135,0.242353,0.138245,0.341065,0.446004,-0.000554862,-0.142396,-0.32226,0.137159,0.357714,0.481539,-0.339891,-0.384777,-0.753675,-0.322569,-0.305111,0.40379,0.0354922,-0.100447,0.238512,0.0498531,0.214141,0.0605391,0.286629,-0.0635402,0.0739933,0.110431,0.252546,-0.0375341,-0.378267,-0.117331
2.31484,-0.373589,0.0758682,0.0811533,0.181043,0.486411,0.285438,-0.176642,-0.204771,0.134692,0.346056,0.313764,-0.259229,-0.018636,-0.563874,-0.162762,-0.338829,0.472579,0.157798,-0.0789823,0.261462,0.170963,0.192586,0.137495,0.0592889,0.00291855,0.0659574,0.124681,0.0408951,-0.0830082,-0.304408,-0.0998296
2.09385,-0.282281,0.119822,-0.13284,0.218264,0.470722,0.321161,-0.12007,-0.26452,0.100092,0.37028,0.147078,0.0224893,0.144279,-0.256224,0.0849454,0.130763,0.347483,-0.0947537,-0.221497,0.22814,0.00539162,0.193922,0.0278434,0.0146063,-0.0471094,0.0389819,0.109211,0.144085,-0.190027,-0.40492,-0.202055
2.06831,-0.253183,0.0299035,0.139772,0.40874,0.390003,0.28415,-0.145167,-0.26062,0.193027,0.361324,0.148085,-0.0426935,0.298285,-0.232621,0.144926,0.00305435,0.436208,-0.197114,-0.316565,0.151403,-0.0384888,0.0558067,-0.00299328,-0.0333252,-0.0850611,-0.0800375,0.105092,-0.00194916,-0.130528,-0.146832,-0.236325
2.16703,-0.337883,0.0195733,-0.0583834,0.238818,0.298886,0.291721,-0.17143,-0.281467,0.129281,0.356168,0.193456,0.0422629,0.159852,-0.196405,0.145614,0.0801279,0.419294,-0.0435722,-0.205207,0.114565,0.0302882,0.0289107,0.0217014,-0.0341138,-0.0733696,0.0641174,-0.00139183,-0.0337068,-0.0511136,-0.00190779,-0.00173978
2.02181,-0.300233,0.0916769,0.0832536,0.409624,0.565218,0.239642,-0.153055,-0.281081,0.178286,0.34193,0.143575,-0.117158,0.0613483,-0.289731,-0.0440272,-0.0666569,0.448537,-0.0687977,-0.164362,0.172462,-0.0157066,0.0172256,0.0404084,0.0633195,-0.0261817,-0.0809374,0.0429656,0.0410598,-0.0521905,-0.0781129,0.034774
2.20639,-0.48255,0.0961036,0.115912,0.225834,0.449799,0.259631,-0.148719,-0.243884,0.154381,0.333072,0.193794,-0.0295667,0.117997,-0.312079,-0.0789099,-0.0124484,0.409384,-0.275545,-0.214052,0.239421,-0.0529442,0.0944825,0.100552,-0.126907,0.019219,0.00283862,0.107579,0.0919692,-0.0950035,-0.15875,-0.251117
1.91332,-0.244096,0.157289,0.0387097,0.175324,0.530721,0.234695,-0.178408,-0.319698,0.155608,0.357432,0.13828,0.0612236,0.180372,-0.0797674,0.169067,0.175331,0.397639,-0.150384,-0.161907,0.188494,-0.0407211,-0.0115416,0.0266579,0.0571751,0.0283637,-0.000955737,0.128011,-0.105076,-0.123568,-0.112599,-0.0608899
2.20598,-0.45507,0.118767,-0.01249,0.236811,0.454054,0.242338,-0.195517,-0.296147,0.137599,0.359592,0.0922309,0.0663484,0.00308814,-0.294293,0.00212423,0.005337,0.37556,-0.306658,-0.293938,0.228924,0.0791912,0.127752,0.0971243,-0.0136625,-0.00575157,-0.101876,0.0235095,0.00223211,-0.0778879,0.0158159,-0.0584437
2.27362,-0.344032,0.218587,0.026803,0.0741347,0.186537,-0.207161,-0.155699,-0.336297,0.132307,0.354053,0.180858,-0.0147243,0.00883512,-0.0781483,0.146227,-0.00650218,0.479834,-0.106702,-0.290654,0.106465,0.177639,0.00562134,0.0699914,0.0882163,-0.0833879,0.0800603,0.0233225,0.134022,-0.0711867,-0.227952,-0.179258
1.97987,-0.393519,0.184901,0.270103,0.316793,0.148868,0.09833,-0.12971,-0.285364,0.147057,0.363092,0.175412,-0.0560105,0.172336,-0.25562,-0.101641,0.0043095,0.422976,-0.0514385,-0.0062427,0.303532,-0.00666067,0.263287,0.0696656,0.0936085,0.0600876,0.0433448,0.250835,0.511576,0.0176486,-0.162871,-0.300172
1.86752,-0.255275,0.135892,0.251522,0.408165,0.707844,0.331063,-0.132531,-0.305108,0.109454,0.360944,0.0964353,0.00977439,0.247191,-0.205981,0.177647,0.0476775,0.349555,-0.193207,-0.318852,0.146929,0.256299,-0.00334696,0.00893976,-0.0235448,-0.0983734,-0.0818958,-0.0701352,0.00836225,-0.215141,-0.104415,-0.183829
2.03522,-0.332023,0.119755,0.22127,0.262698,0.424854,0.0929527,-0.164191,-0.300916,0.155134,0.354378,0.140066,-0.0105984,0.127313,-0.336822,-0.00950977,0.0527228,0.395944,-0.0386744,-0.14855,0.12404,0.020114,0.0899219,0.0239669,-0.0196896,0.0427058,0.0327552,0.146756,0.245501,-0.0501702,-0.136156,-0.108526
1.59213,-0.135556,0.211315,0.0511395,0.337361,0.606861,0.158287,-0.192123,-0.304841,0.151971,0.364707,0.130002,0.192695,0.223043,-0.149224,0.324893,-0.054085,0.425625,0.00031821,-0.237718,0.264469,0.0951091,0.258341,0.0836341,0.0872639,0.11539,-0.00393613,0.192951,0.223876,-0.00320733,-0.188361,-0.217189
1.97457,-0.305499,-0.0134958,0.423488,0.514545,0.903121,0.478189,-0.121621,-0.367698,0.191673,0.354909,0.203678,-0.0754692,0.174342,-0.418292,-0.0335672,0.162317,0.435544,-0.0106486,-0.231536,0.150119,-0.0932269,0.0393441,0.0614805,0.0200887,-0.0763655,0.00439011,0.093612,0.138304,-0.125825,-0.107988,0.0433293
1.96439,-0.236493,0.235747,-0.172371,0.212365,0.465675,0.134475,-0.173119,-0.379327,0.154333,0.352176,0.146332,0.0712231,0.321458,-0.115471,0.0871739,0.143925,0.520714,0.081147,-0.231507,0.194811,-0.142162,0.0596096,-0.0496855,0.0774243,-0.0465134,-0.0552059,0.0488655,-0.0637377,-0.133831,0.0498516,-0.284551
2.18035,-0.303567,0.104347,0.139735,0.10789,0.256791,-0.15053,-0.0699645,-0.228342,0.124638,0.363313,0.229004,-0.00848639,0.293093,-0.33862,0.0195591,-0.0582806,0.436477,-0.136443,-0.194333,0.263273,-0.183338,0.132371,0.0978836,-0.10143,0.0094838,-0.0338158,0.118999,0.0673927,-0.0683268,-0.303971,-0.230586
2.25451,-0.425423,0.116546,0.0720037,0.181775,0.210546,-0.0916627,-0.132963,-0.320294,0.141906,0.34726,0.0497336,0.0276936,0.0451286,-0.0611098,0.075096,-0.0231912,0.402355,-0.0440035,-0.275743,0.15259,-0.206286,0.0359645,-0.040015,0.107496,-0.0333033,-0.0318914,0.099823,0.0871913,-0.188623,-0.065161,-0.0735343
2.07597,-0.457246,0.0487555,0.194573,0.238521,0.341328,0.224287,-0.105083,-0.331786,0.143583,0.353975,0.12516,0.0465932,0.109805,-0.109832,0.160438,0.191676,0.423165,-0.111331,-0.268527,0.0739973,0.21763,-0.0259334,-0.0561202,0.295146,-0.0917486,-0.11593,0.0836562,-0.0107891,-0.131266,-0.172939,-0.217051
2.3023,-0.390968,0.200394,-0.0788652,0.0948011,0.24502,-0.319668,-0.165899,-0.268313,0.122578,0.374327,0.146557,0.0560187,-0.074214,-0.328955,0.0664405,-0.0476216,0.373329,0.11238,-0.256038,0.22183,-0.0779944,0.0451389,0.0718955,-0.132424,-0.0361966,0.0710875,0.0176818,0.19871,-0.145575,0.0200086,-0.106227
2.00542,-0.201924,0.105101,0.100404,0.195741,0.453064,-0.120319,-0.125765,-0.195004,0.131352,0.348566,0.142444,-0.0693708,0.303208,-0.176789,-0.0524693,-0.1793,0.422142,-0.0493811,-0.173341,0.269201,0.0852414,0.165748,0.060777,0.134937,0.056276,-0.0437837,0.190953,0.539815,-0.0298605,-0.135758,0.0885414
2.15785,-0.458607,0.248657,-0.042444,0.03935,0.370288,-0.098518,-0.148993,-0.321813,0.0921628,0.359394,0.277326,-0.034021,0.0900509,-0.270288,0.128197,0.128598,0.439262,-0.454453,-0.208842,0.199403,0.155468,0.148368,0.0600134,-0.239704,0.0564931,-0.0788259,0.01487,0.191994,-0.145768,-0.193075,-0.0709073
2.05297,-0.29873,0.0660331,-0.0107677,0.140237,0.533039,0.0377639,-0.206314,-0.314978,0.124955,0.337195,0.109476,0.135048,0.148417,-0.118104,0.107151,0.0765223,0.472207,-0.0628925,-0.131639,0.253908,0.0917388,0.230441,0.058229,0.155681,0.0379968,-0.0161342,0.124475,0.254668,-0.0783969,-0.195083,-0.0778532
1.89359,-0.354194,0.276335,0.18476,0.13821,0.48993,-0.154351,-0.0973839,-0.361152,0.131035,0.360187,0.168476,0.0439172,0.238814,-0.302587,0.132997,0.152484,0.365118,-0.250667,-0.163088,0.164718,-0.183582,0.183371,0.0893804,-0.121758,-0.00163097,-0.00625634,0.135063,0.117737,-0.00567731,-0.189985,0.154513
2.35856,-0.339239,0.124149,-0.0403051,0.0800967,0.166972,0.0567662,-0.122764,-0.234956,0.159944,0.337675,0.283078,-0.119497,0.122636,-0.575229,-0.13486,-0.187241,0.386763,-0.112208,-0.196336,0.259245,-0.155408,0.118121,0.0282575,-0.136803,0.019179,0.0483848,0.0907783,0.0822396,-0.00574697,-0.114838,0.0468843
2.12911,-0.300055,0.130106,-0.0206108,0.0342076,0.4232,0.268769,-0.19395,-0.191749,0.0999461,0.352905,0.185297,0.15525,0.145112,-0.177518,0.182153,-0.202636,0.374777,-0.187681,-0.187915,0.201151,0.122934,0.24872,0.0834797,0.206096,0.0121605,-0.021228,0.184051,0.0673392,-0.0227183,-0.212393,0.0566765
2.03897,-0.331699,0.181198,0.109426,0.118943,0.366953,0.0446204,-0.100744,-0.232423,0.135462,0.36372,0.255736,-0.077586,0.316061,-0.40393,-0.0450623,-0.0415277,0.375229,-0.0726853,-0.0977313,0.225635,0.18135,0.134566,0.0972587,0.152284,0.0412304,0.031148,0.240724,-0.142776,-0.0671849,-0.184933,-0.118085
2.11069,-0.352131,0.298003,0.0424999,0.101787,0.392787,-0.15772,-0.129552,-0.303808,0.0873879,0.339457,0.306414,0.0143483,0.131599,-0.383501,-0.0805257,-0.00939111,0.378769,-0.0642291,-0.261734,0.194399,0.156589,0.076518,0.0303314,0.0204579,-0.0225557,-0.198072,0.00238932,-0.0096855,-0.109072,-0.0813153,-0.329118
2.11564,-0.268071,0.040111,0.0426641,0.110062,0.517682,0.460356,-0.160977,-0.27433,0.152243,0.344049,0.340638,-0.01711,0.126584,-0.614712,0.197105,-0.0854614,0.416151,-0.289097,-0.251709,0.182977,-0.0239909,0.10095,0.0154359,0.100396,-0.0445642,0.0165436,-0.00212346,0.0503208,-0.201084,-0.195776,-0.171573
1.79883,-0.417564,0.202094,0.424963,0.373666,0.738013,0.445435,-0.236424,-0.245798,0.154241,0.346676,0.167535,0.165158,0.319982,-0.280993,0.309965,0.053368,0.497795,-0.193382,-0.200889,0.209234,-0.0345604,0.0624672,-0.0179585,-0.0198136,-0.0214132,-0.0119909,0.0593109,0.0463582,-0.198971,-0.104258,-0.0764893
1.74552,-0.279281,0.062266,0.256688,0.597656,0.876901,0.500824,-0.238978,-0.18193,0.199979,0.349574,0.187432,0.00135091,0.291061,-0.331045,0.0670792,-0.0283515,0.431768,-0.0722627,-0.149511,0.202432,-0.081043,0.171405,0.0913902,0.0947926,0.00545558,-0.0375576,0.124498,0.06613,-0.160486,-0.332911,-0.200881
1.67358,-0.188124,0.141816,0.308046,0.573361,0.514783,0.35462,-0.206184,-0.254431,0.171837,0.354469,0.146434,0.134123,0.239553,-0.26767,0.112393,0.106497,0.401517,-0.165204,-0.378638,0.215953,-0.0398979,0.143579,0.0656661,0.0381792,-0.0996852,-0.0787558,0.130388,0.1142,-0.0863548,-0.118439,-0.120904
1.93492,-0.140398,0.197223,0.1162,0.350756,0.633651,0.0656092,-0.143273,-0.218029,0.175842,0.347713,0.196239,-0.0546087,0.226383,-0.415946,-0.028961,0.0371096,0.459726,-0.0673413,-0.145324,0.175271,-0.04844,0.0466263,-0.0139081,-0.105118,-0.0595955,-0.105143,0.0555582,0.0595187,-0.180397,-0.0675973,-0.0510406
2.01924,-0.228926,-0.0863373,0.296893,0.432012,0.537624,0.0182429,-0.0803659,-0.387164,0.17592,0.331449,0.288103,-0.145644,-0.0643783,-0.540462,-0.166438,0.188806,0.460388,-0.190683,-0.189238,0.298477,0.0888941,0.219951,0.109227,0.347535,0.0353566,0.0533863,0.144877,0.182412,-0.048038,-0.213643,-0.0886601
1.99479,-0.221873,0.175152,-0.139031,0.226507,0.237911,-0.147141,-0.131674,-0.279952,0.210655,0.363953,0.175621,0.0127842,0.400178,-0.120082,0.297455,0.163938,0.396685,-0.377282,-0.176577,0.114709,-0.173512,0.063191,-0.0219875,0.111,-0.111228,-0.12482,0.00609868,0.145662,-0.147884,-0.382073,-0.127975
2.09382,-0.465461,0.296155,0.0705436,-0.0120799,0.102087,0.163448,-0.178189,-0.211676,0.158143,0.340481,0.199236,0.175166,0.284181,-0.125896,0.0176461,0.0649218,0.421082,-0.05329,-0.19138,0.185276,-0.292154,0.206411,0.0670313,-0.0711364,0.0636471,-0.010036,0.123068,0.223474,-0.0699021,-0.0661073,-0.0278015
1.70007,-0.210617,0.26531,0.350418,0.535698,0.544777,0.50845,-0.228638,-0.19547,0.131563,0.355518,0.159535,-0.087045,0.147647,-0.379945,0.0493789,-0.0852897,0.379423,-0.138092,-0.13765,0.242278,0.24022,0.126154,0.0316717,0.436534,0.0882644,-0.0537105,0.144669,0.319576,-0.0737593,-0.465012,-0.0568165
1.82688,-0.297796,0.261493,0.0213329,0.105708,0.294957,0.0695573,-0.192966,-0.267394,0.0671832,0.357692,0.168436,0.234112,0.219561,0.112805,0.176037,0.275842,0.416365,-0.00959662,-0.222295,0.169237,-0.00389374,0.0981525,-0.0169464,0.120131,-0.0303431,-0.0318394,0.137974,0.0995437,-0.140564,-0.0715436,-0.170962
1.95676,-0.337468,0.0741277,0.228448,0.476389,0.545924,0.251993,-0.185568,-0.20677,0.129723,0.34719,0.0753495,0.0574007,0.125089,-0.133468,0.0150399,0.0154103,0.395019,0.0473296,-0.181623,0.237797,0.164268,0.127503,0.0528026,0.188743,-0.0783091,-0.0153449,0.0866605,0.226692,-0.155902,-0.212675,-0.170165
2.16262,-0.305965,-0.0402473,0.137186,0.228016,0.515067,0.12542,-0.144291,-0.264639,0.191732,0.372097,0.194781,-0.0851916,0.22555,-0.252588,0.0545253,0.00584744,0.371236,0.182206,-0.29616,0.0890823,0.0195049,0.0514673,0.0579735,0.027192,0.0198428,0.0564053,-0.0298307,0.186169,-0.175528,-0.177335,-0.285346
2.31532,-0.409125,0.208747,-0.106481,-0.054896,0.130644,-0.00946801,-0.144659,-0.286674,0.220803,0.353837,0.0144859,0.0166476,-0.00746264,0.00272155,-0.000593416,0.0014599,0.502193,-0.0210383,-0.129957,0.195258,-0.155842,0.125536,0.0272989,0.131571,-0.0215156,-0.0524511,0.00710106,0.138273,-0.0583473,-0.025164,-0.122275
2.61058,-0.417348,0.0787081,-0.271422,-0.228179,-0.179468,-0.578617,-0.0502708,-0.289786,0.122963,0.362983,0.237331,0.102688,0.0526555,-0.531261,0.147822,-0.000798846,0.439622,0.123197,-0.211565,0.214651,0.0997225,0.207049,0.105347,0.216542,0.0827048,0.0542181,0.120955,-0.0840422,0.0232857,-0.170021,-0.127073
2.40956,-0.629058,0.0260288,-0.114989,-0.139789,0.320741,-0.112284,-0.10362,-0.306174,0.144485,0.345801,0.145175,0.155955,0.0443347,-0.431371,0.116356,-0.00981323,0.496842,-0.0694071,-0.139379,0.283195,-0.325019,0.287953,0.0811095,0.0856326,-0.0525386,0.0753904,0.248173,0.173917,-0.021717,-0.062285,-0.0588714
2.30134,-0.375047,0.218863,-0.13879,-0.0075396,0.127922,-0.242225,-0.14504,-0.291631,0.18985,0.364256,0.17355,-0.0582999,0.249571,-0.268014,0.0635866,-0.0995568,0.403872,-0.162825,-0.249183,0.231137,0.114092,0.244205,0.0730505,0.302662,0.0406387,0.010476,0.158209,0.197969,-0.146263,-0.231303,-0.348672
2.19988,-0.374478,0.143138,-0.0996351,0.203103,0.334118,0.0614983,-0.212527,-0.300561,0.134374,0.354217,0.00883216,-0.0131591,0.002815,0.0107717,-0.00987805,-0.00242342,0.382018,-0.170931,-0.229281,0.198559,0.252129,0.0719688,-0.0132893,-0.10442,-0.0949671,-0.0799787,0.159645,0.0666325,-0.103602,-0.285927,0.0320175
2.26826,-0.432314,0.0550786,0.0934105,0.103868,0.431306,0.0914247,-0.103284,-0.381367,0.138071,0.359718,0.213726,0.070111,0.0340293,-0.231097,0.137695,0.0651403,0.426873,-0.0192888,-0.205963,0.204302,0.203957,0.2287,0.0259629,0.0879809,-0.0498926,0.00925283,0.0704126,-0.0622263,-0.0548865,-0.105839,0.0403107
2.10303,-0.328551,0.152968,0.0984727,0.0777456,0.320466,-0.0492747,-0.138189,-0.276385,0.150746,0.336233,0.207445,0.0347927,0.267725,-0.262422,0.00522828,-0.0700171,0.397096,0.0166124,-0.249081,0.234267,0.109083,0.107528,0.11995,0.0530197,-0.00308309,0.00152256,0.0965303,0.0596581,-0.0539257,-0.112578,-0.109417
1.97499,-0.332576,0.287878,-0.0264451,0.00487743,0.248055,-0.229996,-0.0766372,-0.353526,0.116373,0.348487,0.186829,0.0827194,0.315484,-0.230398,0.159047,0.264029,0.407541,-0.0444704,-0.251521,0.170277,-0.0443011,0.213477,0.0444951,-0.063198,0.154465,-0.030696,0.176451,0.242264,-0.0672523,-0.163868,-0.240909
2.00189,-0.395397,0.111196,0.287379,0.240235,0.50086,0.246559,-0.156209,-0.311815,0.144522,0.324466,0.205848,-0.0440491,0.0649901,-0.295754,0.0305742,0.160476,0.346497,-0.150449,-0.225136,0.222131,0.0996697,0.120408,0.00145602,-0.158809,-0.0501721,-0.00510183,0.107686,0.200622,-0.0968378,0.0398244,-0.0635239
1.85433,-0.278875,0.387025,0.132411,0.330834,0.459268,-0.0807397,-0.141953,-0.207958,0.129441,0.352504,0.137344,-0.0868604,0.172096,-0.163624,-0.0492537,-0.036095,0.429562,0.152022,-0.108356,0.171111,0.23779,0.0294234,0.0532624,0.138531,-0.030861,0.035469,0.084088,0.172756,-0.082661,-0.180445,-0.123095
2.13645,-0.300051,-0.0125433,0.230248,0.407266,0.719299,0.366647,-0.094911,-0.223977,0.236512,0.371819,0.384445,-0.1837,0.161579,-0.784601,-0.297744,-0.151803,0.398474,-0.082114,-0.113239,0.233089,0.0901752,0.169388,0.101303,0.329294,0.0820651,0.123511,0.15216,0.26738,-0.00173329,-0.0836378,-0.0250872
2.09547,-0.274702,0.239281,0.162558,0.193225,0.459558,0.0607204,-0.176137,-0.300538,0.0744325,0.374398,0.120239,-0.0947891,0.0668458,-0.303292,-0.0159216,-0.0140636,0.449962,-0.245243,-0.237327,0.125404,0.00945171,0.219876,0.0422276,0.171357,-0.148052,-0.13381,0.142808,0.363785,-0.213775,-0.157798,-0.0598515
2.32309,-0.431931,0.122126,-0.163572,-0.0407621,0.0437026,-0.261465,-0.111152,-0.303157,0.135147,0.349159,0.118776,0.105636,0.147363,-0.164679,0.0940219,0.125878,0.379495,-0.0346864,-0.322122,0.22694,0.0789978,0.0629866,-0.000216037,0.0139155,-0.0382212,-0.0568399,0.0445706,0.0424935,-0.0872332,-0.262642,-0.153767
2.13692,-0.398137,0.174441,0.0303349,0.0790285,0.193699,0.106725,-0.136203,-0.266221,0.126081,0.359742,0.158355,0.0727062,0.162905,-0.227377,0.0131362,-0.0956683,0.372967,-0.23515,-0.189635,0.17144,0.0839956,0.128333,0.150151,0.132945,-0.00239752,0.0406193,0.0646354,0.141094,-0.0942692,-0.00244053,-0.162532
2.16558,-0.30023,0.216065,-0.0492089,0.176904,0.468818,0.00431382,-0.179956,-0.226772,0.142251,0.333533,0.140421,-0.00331984,0.000665983,-0.373278,-0.028933,-0.132212,0.375722,-0.143443,-0.133774,0.172115,-0.12066,0.066163,0.0165401,-0.12646,0.0183053,0.0737338,0.109323,0.124331,-0.0806649,-0.245035,-0.144595
2.17679,-0.368656,0.222441,-0.18311,0.142536,0.360896,0.0871154,-0.221655,-0.281818,0.191034,0.346556,0.0777644,-0.0973855,-0.00132514,-0.100168,0.0238955,-0.033611,0.434671,0.00265466,-0.19857,0.247849,0.221901,0.149057,0.134293,-0.0849045,-0.0100964,0.000935851,0.107901,0.174376,-0.0683703,-0.0107029,-0.0309699
2.25047,-0.501451,-0.00616309,0.0311987,0.14945,0.244952,0.25641,-0.143168,-0.263085,0.0994278,0.354887,0.145087,0.1601,0.242198,-0.128001,-0.0941505,0.0860359,0.39836,-0.140976,-0.181779,0.174188,-0.115138,0.122278,0.0525856,-0.10422,-0.139729,-0.0131837,0.223111,0.348238,-0.0246089,-0.097629,-0.278351
1.86162,-0.2687,0.0584934,0.227769,0.37707,0.686302,0.209051,-0.119228,-0.419224,0.150261,0.360026,0.120993,-0.120948,0.121481,-0.203641,0.0379064,0.0609423,0.385517,0.0444944,-0.201494,0.229032,0.0160422,0.212459,0.0779239,0.1234,0.0715569,0.0460061,0.156762,0.108083,-0.0271066,-0.0669626,-0.0922942
1.97407,-0.310988,0.293856,0.26225,0.141336,0.578738,0.379193,-0.155085,-0.218435,0.162288,0.361498,0.220829,0.0715481,0.0301352,-0.476456,-0.085373,-0.233922,0.451018,-0.0277955,-0.287512,0.21253,0.106285,0.23037,0.0176052,0.0551333,-0.0961692,-0.0206122,0.132039,0.224018,-0.112377,-0.0289924,-0.136661
2.0333,-0.251033,0.0925013,0.187954,0.245746,0.548474,0.199546,-0.189456,-0.296661,0.109193,0.361912,0.115584,0.0488959,0.0697694,-0.187549,0.0301832,-0.00930563,0.413292,0.034263,-0.179736,0.108682,0.00438337,0.0410523,0.015976,-0.0109311,-0.0431365,-0.0690395,0.0457838,0.102587,-0.0659624,-0.102435,-0.120341
2.09594,-0.269976,0.00745155,0.115674,0.488379,0.673206,0.0469367,-0.104993,-0.365895,0.175073,0.341483,0.114831,-0.19173,0.0393343,-0.256147,-0.0756349,0.160704,0.38322,-0.125753,-0.23877,0.198755,0.349999,0.141474,0.0954228,0.357573,-0.0838668,0.0446938,-0.0245346,0.176341,-0.123925,-0.29615,-0.0914338
2.2064,-0.279683,0.0414719,0.0947671,0.230904,0.544073,0.385452,-0.169435,-0.276945,0.124725,0.369491,0.27075,0.0287935,0.023028,-0.194221,0.0741051,-0.192467,0.395809,-0.0123049,-0.240906,0.0742127,0.0419766,0.120789,-0.0845546,-0.0980719,0.00536178,-0.157402,0.058141,0.054538,-0.277593,-0.121196,-0.259738
2.34204,-0.368264,0.125504,-0.293227,-0.0501884,-0.0814797,-0.429385,-0.102049,-0.336591,0.159151,0.347576,0.108861,0.0292455,0.127993,-0.214249,0.0449661,-0.0209333,0.39238,0.0834229,-0.203421,0.248526,-0.017896,0.160559,0.0551979,0.170192,0.0214987,-0.129935,0.134118,0.212174,0.0108023,-0.0611007,-0.0544161
2.15903,-0.310983,0.200935,-0.126508,0.0449084,0.220792,0.13383,-0.204649,-0.329728,0.0291001,0.34897,0.145531,0.189477,0.052175,-0.0369584,-0.0699723,-0.125569,0.467231,-0.0726023,-0.251959,0.162511,0.0328748,0.135855,0.0322226,0.10338,0.0592849,0.0290778,0.104115,0.0840177,-0.0641903,-0.15421,-0.101537
2.51862,-0.499275,0.116261,-0.123747,-0.113645,-0.0960947,-0.324247,-0.0988741,-0.312594,0.142484,0.34746,0.247611,0.0630494,0.145087,-0.24933,0.0305129,-0.09501,0.349127,-0.0864114,-0.200101,0.168931,0.0125437,0.0887825,0.0517047,0.199788,-0.0164344,-0.0302115,-0.00909689,0.198467,-0.0399673,-0.180834,-0.332644
2.2494,-0.379836,0.102506,0.0915061,0.341273,0.31686,-0.0499592,-0.088846,-0.309172,0.104173,0.376757,0.177227,-0.00926038,-0.187039,-0.452933,-0.0201592,0.000692173,0.40757,-0.111137,-0.231341,0.162432,0.28555,0.109071,0.00414111,0.222704,-0.0659808,-0.0519636,0.0721663,0.0369639,-0.185051,-0.500975,-0.265785
2.1604,-0.417401,0.157352,0.199961,0.183109,0.303624,-0.136706,-0.130989,-0.391012,0.102608,0.322994,0.105236,-0.0925831,-0.0417823,-0.29168,-0.00794265,0.0440205,0.408596,0.0672163,-0.211952,0.173241,0.117595,0.261531,0.0674124,-0.203297,-0.0111619,0.0653131,0.0803279,0.188696,-0.0598489,-0.133033,-0.067714
1.83192,-0.345325,0.298408,0.0914472,-0.0164236,0.242801,-0.111743,-0.0817765,-0.275882,0.0777448,0.362769,0.242319,-0.062304,0.276496,-0.19136,0.15149,0.233839,0.423516,-0.309661,-0.130466,0.244344,0.322564,0.235056,0.115743,0.00603182,0.0954427,0.0716821,0.211145,0.127617,0.0692842,-0.342287,-0.0314825
2.05009,-0.222714,0.132761,0.0260987,0.301069,0.382448,0.497879,-0.193211,-0.331098,0.154847,0.335714,0.0614434,-0.018431,0.062318,-0.0901052,0.0405477,-0.0798134,0.415003,-0.0173533,-0.208845,0.175219,-0.271958,0.0500059,0.0051472,-0.160142,-0.050715,-0.0458289,0.0381513,0.239081,-0.074581,-0.41026,-0.167156
1.95257,-0.274651,0.271636,0.187822,0.115338,0.326468,-0.126645,-0.145551,-0.384213,0.184649,0.351083,0.19567,0.00701912,0.111172,-0.324286,0.128902,0.0596171,0.413919,-0.219401,-0.23941,0.248177,0.278396,0.184191,0.0864583,0.31955,0.0338798,-0.0230906,0.00795035,0.217968,-0.1155,-0.19703,-0.24497
1.9831,-0.384671,0.0189297,0.183772,0.170589,0.31822,-0.167142,-0.104895,-0.468388,0.167632,0.340771,0.14415,0.234337,0.349404,-0.0966487,0.28989,0.421054,0.45831,-0.0572444,-0.142011,0.159772,0.140607,0.114352,0.0103533,0.195217,-0.090357,-0.040051,0.0132809,0.0287277,-0.109612,0.200807,-0.153785
2.19589,-0.492023,0.22296,0.151113,0.0317154,0.211832,0.0178639,-0.146225,-0.218238,0.129182,0.324875,0.0853141,0.0722343,0.0250841,-0.158382,0.0492341,0.165709,0.399327,-0.0529911,-0.205118,0.212947,0.0816252,0.10394,0.0349322,0.0963675,-0.0144228,0.0498017,0.135046,-0.00535729,-0.0828075,-0.105632,-0.0775005
