alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines
1.09785,-0.438792,0.366456,0.508518,0.526997,0.848334,0.87335,-0.189752,0.660846,0.21928,0.306409,0.150321,-0.265804,-0.358285,0.0607597
0.529428,-0.49175,0.353368,0.9736,0.539853,1.12561,0.939628,-0.217036,0.691966,0.430859,0.673984,0.649435,-0.308869,0.281608,0.268626
1.3714,-0.639713,0.333551,0.679762,0.490746,0.941034,0.952742,-0.267564,0.675101,0.252838,0.15315,0.0755099,-0.579522,-0.0765703,-0.357861
1.3118,-0.666315,0.153649,0.662384,0.645806,0.793897,0.914895,-0.207864,0.737897,0.380704,0.43565,0.344121,-0.530689,-0.0499157,-0.0879048
1.37429,-0.661903,0.395124,0.67783,0.417274,0.717137,0.572718,-0.235077,0.658999,0.388385,0.151117,0.250456,-0.482837,-0.301518,-0.373485
1.04076,-0.82798,0.104677,0.953872,0.751504,1.53894,1.13892,-0.306566,0.674519,0.217887,0.239906,0.278554,-0.350114,-0.22263,0.00933391
1.52977,-0.693296,0.321911,0.0589041,-0.12103,0.891308,0.293531,-0.233304,0.71858,0.256236,0.524706,0.203185,-0.275231,0.0535799,-0.0757045
0.487307,-0.35317,0.689393,0.962538,0.520347,1.17491,1.12275,-0.380484,0.809114,0.267193,0.433535,0.251575,-0.458574,0.284189,-0.122475
1.35895,-0.504319,0.226086,0.536428,0.238959,0.786678,0.843767,-0.276068,0.689771,0.202382,0.216643,0.227614,-0.400929,-0.143964,-0.286493
1.06926,-0.765624,0.272854,0.78249,0.652906,1.33649,1.15723,-0.251086,0.706373,0.369526,0.172306,0.343288,-0.544464,0.0813587,-0.287778
0.779689,-0.495831,0.608819,0.830284,0.304777,0.715424,0.904427,-0.174588,0.754454,0.341819,0.379032,0.310471,-0.659237,0.284612,-0.105173
1.14853,-0.70831,0.177056,0.761115,0.641774,0.7153,0.988177,-0.173019,0.779641,0.318272,0.543265,0.312865,-0.0779807,0.0130843,-0.0526151
0.690193,-0.665797,0.18304,0.945346,0.505635,1.27044,0.684254,-0.247287,0.804516,0.380211,0.792865,0.610053,-0.282807,0.452812,0.444344
0.737845,-0.628798,0.318915,0.907804,0.970305,1.32965,1.33347,-0.295103,0.724777,0.142081,0.157459,0.248035,-0.305323,0.0295761,-0.024883
0.944478,-0.362337,0.443572,0.822209,0.563138,1.01602,0.618578,-0.270147,0.707511,0.294002,0.246289,0.00957868,-0.574087,-0.220017,-0.211966
0.816783,-0.464358,0.428049,0.890521,0.986761,1.31618,0.906617,-0.320387,0.650961,0.405664,0.186341,-0.0178991,-0.591359,0.170521,-0.339415
1.16985,-0.480916,0.313057,0.653559,0.450768,0.845106,0.902543,-0.263702,0.696618,0.339932,0.21841,0.355348,-0.656506,-0.224801,-0.0758316
1.35367,-0.443806,0.0596124,0.452862,0.345458,0.649761,0.631863,-0.172379,0.668049,0.364245,0.599519,0.380399,-0.651524,-0.0781897,-0.0466017
1.19092,-0.559329,0.269655,0.503692,0.318469,0.869496,1.04986,-0.349487,0.766286,0.249449,0.242608,0.203725,-0.155831,0.00615137,-0.387901
0.93681,-0.241686,0.421863,0.838913,0.468372,1.02225,1.20512,-0.275707,0.698654,0.214893,0.286875,0.0935913,-0.471932,0.00245338,-0.266413
0.826317,-0.571724,0.273823,0.823102,0.624789,0.960359,1.10267,-0.297669,0.603635,0.417634,0.617871,0.372883,-0.182088,0.0525346,0.160639
0.987155,-0.688352,0.617913,0.541387,0.696191,0.774368,0.557683,-0.268311,0.664856,0.286738,0.371173,0.093242,-0.23913,-0.210849,-0.16087
1.25398,-0.482533,0.201297,0.700002,0.30664,0.747846,0.182333,-0.214129,0.763003,0.519617,0.597157,0.162554,-0.403622,-0.122134,-0.36427
1.18718,-0.461716,0.453091,0.730742,0.521716,0.617552,0.15742,-0.188635,0.65666,0.505379,0.194675,0.193405,-0.941342,-0.221958,-0.100467
1.6726,-0.654589,0.261334,0.244247,0.171324,0.818916,0.674804,-0.29876,0.762137,0.566163,0.290523,-0.178701,-0.821789,-0.235645,-0.264787
1.24661,-0.716207,0.316437,0.681928,0.221973,0.784318,0.315934,-0.241159,0.780241,0.166831,0.275653,0.21778,-0.142825,-0.284813,0.109806
0.78704,-0.21913,0.387016,0.642704,0.481306,1.04777,1.24187,-0.335624,0.697596,0.191277,0.247629,0.351991,-0.226988,0.000803571,-0.145678
0.76331,-0.336768,0.313833,1.09047,0.858906,1.44188,0.945278,-0.225905,0.767741,0.230302,0.103417,0.0938157,-0.462373,-0.0270286,-0.111363
0.917746,-0.427917,0.290803,0.744156,0.510108,1.13956,0.783604,-0.30965,0.700908,0.342475,0.553961,0.0433555,-0.379941,-0.161956,-0.0982954
0.792865,-0.447546,0.596351,0.662698,0.721972,0.959372,0.745482,-0.276311,0.673656,0.237344,0.0622161,0.146997,-0.266934,0.0591167,-0.0361292
1.83253,-0.79296,0.112802,0.178832,0.324766,0.361892,0.206546,-0.105169,0.763714,0.282266,0.399,0.416032,-0.660207,-0.541552,-0.231989
1.48802,-0.642856,0.226639,0.367447,0.223495,0.815953,1.00445,-0.314157,0.657742,0.569438,0.348166,-0.147592,-0.671112,-0.403188,-0.362288
1.40086,-0.691413,-0.100973,0.561708,0.363025,1.01112,0.983104,-0.232618,0.786306,0.670614,0.462101,0.329916,-0.496016,0.0221857,-0.134869
1.3417,-0.692799,0.213123,0.84763,0.297052,0.978337,0.603393,-0.178442,0.718345,0.212453,0.253222,0.163664,-0.430886,0.0723464,-0.392791
0.362852,-0.452583,0.488364,1.11676,0.934086,1.55557,1.92485,-0.431837,0.851015,0.189641,0.170312,-0.109482,-0.102158,-0.00321594,0.0289353
0.51553,-0.339344,0.593269,0.886172,0.624158,1.05291,0.627986,-0.218779,0.65399,0.222376,0.354258,0.438292,-0.214542,-0.00831946,-0.107818
0.687859,-0.399828,0.258473,0.993622,0.543038,1.27689,1.28718,-0.305897,0.686471,0.156453,0.3062,0.0325919,-0.155121,-0.0477177,0.0274426
0.672956,-0.436651,0.305255,0.858798,0.636059,1.24296,0.462047,-0.221068,0.711761,0.400536,0.513942,0.456369,-0.455118,0.345988,0.111104
1.54876,-0.464696,0.468891,0.328669,0.125743,0.627596,0.211176,-0.259833,0.770215,0.703145,0.255366,-0.00684549,-0.495825,-0.131566,-0.665512
0.593787,-0.306404,0.563931,0.529881,0.474497,0.820614,0.172586,-0.205978,0.745223,0.671729,0.508611,0.490651,0.0179463,0.106114,0.164801
0.990406,-0.54821,0.452598,0.766787,0.540077,1.16242,0.383987,-0.294371,0.778919,0.149965,0.0626565,0.000526425,-0.354366,-0.106071,0.0241
0.738655,-0.435675,0.283752,0.743902,0.639736,1.51209,0.486456,-0.241633,0.698407,0.271103,0.34199,0.502673,-0.0326338,0.27919,0.10185
0.98936,-0.628735,0.337164,0.879152,0.63086,1.07888,0.585613,-0.25971,0.666587,0.188985,0.691724,0.294262,-0.306236,0.222954,0.0788306
0.59987,-0.59472,0.207645,1.08899,1.0652,1.44723,1.47418,-0.266852,0.695555,0.387341,0.485151,0.6813,-0.47183,0.0351358,0.277001
0.92843,-0.507877,0.384953,0.713875,0.656407,0.950031,0.600936,-0.205734,0.683744,0.288613,0.519048,0.544391,-0.266681,-0.0962709,-0.130496
1.19061,-0.528336,0.262366,0.87553,0.52088,0.527466,0.695527,-0.238722,0.676393,0.245525,0.287237,0.286547,-0.266843,-0.0928637,-0.284512
1.2673,-0.708516,0.558539,0.631244,0.364465,0.707826,0.899541,-0.248517,0.669032,0.432083,0.460408,0.00671612,-0.708879,-0.0334741,-0.180514
1.27834,-0.58888,0.265765,0.640138,0.371496,0.870894,0.7407,-0.245362,0.71882,0.466308,0.392022,0.055323,-0.405162,-0.104051,0.0377011
1.30123,-0.5434,0.120932,0.371628,0.304612,0.901946,0.991529,-0.239054,0.704129,0.594513,0.584529,0.442301,-0.846639,0.1037,-0.209141
0.575064,-0.334489,0.329605,0.824034,0.608496,1.13509,0.86618,-0.367833,0.784158,0.394239,0.50969,0.502382,-0.530625,0.317982,-0.238897
1.19311,-0.82699,0.136984,0.799972,0.420824,1.06646,1.30347,-0.229765,0.709701,0.199046,0.437736,0.204517,-0.154367,0.205706,-0.273081
1.3231,-0.500953,0.192676,0.982283,0.737401,1.09702,0.476881,-0.205128,0.725161,0.443302,0.183687,0.0693191,-0.582156,-0.448059,-0.482079
1.04781,-0.646165,0.541485,0.492141,0.381021,0.977489,0.612444,-0.223569,0.718624,0.189811,0.28142,-0.0710458,-0.18064,-0.13369,0.0246909
1.27272,-0.625352,0.189937,0.654433,0.505879,1.20459,0.725444,-0.273028,0.631488,0.320344,0.34065,0.106604,-0.518404,-0.296516,-0.19974
1.0971,-0.310668,0.451442,0.684264,0.317074,0.318018,-0.0162487,-0.188696,0.741419,0.307054,0.214042,0.277602,-0.440949,-0.187285,-0.085016
0.988549,-0.494061,0.296324,0.952502,0.67986,1.01118,1.2216,-0.262312,0.703661,0.235178,0.279724,-0.0585246,-0.521274,-0.0977575,-0.13023
0.863879,-0.366344,0.365157,0.666821,0.764328,1.09623,1.37168,-0.305754,0.642606,0.265453,0.401489,0.16277,-0.422822,-0.112618,-0.0920337
0.899134,-0.411546,0.57551,0.732212,0.566426,0.933002,1.14842,-0.260904,0.757222,0.589259,0.232254,-0.00401298,-0.628791,-0.0685073,-0.428337
1.30026,-0.620457,0.490841,0.69574,0.434367,0.545698,0.381716,-0.162324,0.686493,0.155595,0.113349,0.109575,-0.418419,-0.15191,-0.047876
1.15205,-0.670271,0.248564,0.350837,0.261953,0.967068,0.737685,-0.259754,0.743723,0.257112,0.579381,0.326621,-0.177673,-0.060379,0.0534737
0.846383,-0.516478,0.495013,1.13347,0.52797,0.817821,0.933326,-0.147168,0.711893,0.234991,-0.150474,0.143326,-0.523754,-0.132327,0.0886038
1.00044,-0.503854,0.0954833,0.518114,0.474285,0.940578,1.31721,-0.341248,0.702628,0.382504,0.740533,0.210545,-0.297668,0.0941113,0.0855583
1.2375,-0.514341,0.352896,0.590946,0.625153,0.887916,0.738634,-0.338069,0.717269,0.578176,0.448779,-0.252093,-0.814462,-0.258155,-0.296958
0.883057,-0.338922,0.34249,0.621974,0.775285,1.54467,1.11107,-0.237393,0.746615,0.497912,0.274671,0.244018,-0.853367,-0.0969999,-0.153296
0.839289,-0.405633,0.527341,0.543752,0.583585,0.910603,0.603434,-0.315211,0.742408,0.107389,0.166934,0.16262,-0.0385978,-0.044057,0.094712
1.37768,-0.599393,0.0326598,0.986583,0.441639,0.863526,0.535433,-0.224078,0.732327,0.555373,0.106349,0.0587895,-0.554153,-0.055007,-0.115413
1.35369,-0.856139,0.221164,0.341404,0.243039,0.749442,0.385339,-0.154975,0.669475,0.576674,0.669864,0.656537,-0.272287,0.402257,0.273328
1.09252,-0.431707,0.247114,0.762182,0.472237,0.743871,1.47163,-0.386189,0.695324,0.309833,0.249541,0.0753363,-0.548107,-0.0694321,-0.370048
1.2737,-0.602472,0.512696,0.30246,0.162613,0.409636,0.236688,-0.256514,0.687063,0.258609,0.203595,0.243444,-0.429535,0.193808,-0.127009
0.406206,-0.489961,0.942712,0.58667,0.751255,1.04223,0.621501,-0.334484,0.761413,0.366507,0.551745,0.123501,-0.341197,0.184752,-0.0836197
0.739382,-0.352294,0.312573,0.952457,0.910051,0.954319,0.913114,-0.183109,0.798356,0.498004,0.574369,0.231601,-0.3763,-0.4009,0.0985273
1.02675,-0.499104,0.30063,0.70179,0.65496,0.956355,1.07276,-0.204265,0.680095,1.00942,0.386159,0.217455,-0.633201,-0.183599,-0.184602
1.20154,-0.520761,0.248338,1.03514,0.660088,1.32883,0.867281,-0.226268,0.710891,0.929959,-0.227151,0.260368,-0.806693,-0.19264,-0.589395
0.697271,-0.221558,0.346488,0.955797,1.0007,1.44182,1.28986,-0.325102,0.761994,0.280311,0.258704,0.121295,-0.494935,-0.192182,-0.455126
0.820628,-0.269214,0.164462,0.501169,0.477979,1.02316,1.48583,-0.292739,0.736747,0.338575,0.563765,0.48492,-0.158698,0.146272,-0.212182
0.457678,-0.470905,0.0800608,0.816536,0.862776,1.38538,1.29165,-0.354812,0.707066,0.340023,0.767455,0.569769,-0.242391,0.300227,0.291858
1.01564,-0.464187,0.142829,0.804931,0.832594,1.20995,1.10398,-0.276461,0.617096,0.261654,0.444273,0.147721,-0.667819,-0.11458,-0.132774
0.717083,-0.473748,0.251294,0.903345,1.00755,1.16692,1.1767,-0.412628,0.791869,0.29402,0.387713,0.107981,0.00265666,-0.0909261,0.159866
1.20426,-0.723028,0.0412911,0.837271,0.386428,0.898058,0.860735,-0.320373,0.733755,0.29676,0.508378,0.484618,-0.324608,0.473856,0.0821623
1.19534,-0.409476,0.372179,0.443525,0.597472,1.01999,0.837478,-0.207527,0.769618,0.494942,0.32359,0.0181515,-0.923316,-0.523511,-0.429747
0.502708,-0.490016,0.289654,1.14615,1.05374,1.38993,1.70647,-0.419372,0.759843,0.397378,0.489695,0.25086,-0.234585,0.370364,-0.272726
1.06929,-0.697968,0.316443,0.671955,0.758635,1.13207,1.20893,-0.355393,0.682554,0.243681,0.306817,-0.0299984,-0.260726,0.07755,-0.185896
1.14595,-0.482777,0.607366,0.447381,0.274156,0.49279,0.356438,-0.186196,0.67375,0.241109,0.149344,0.250489,-0.378234,0.0500137,-0.196453
1.37989,-0.857626,0.240919,0.567229,0.259827,0.658594,0.406675,-0.163798,0.672359,0.28424,0.640048,0.517472,-0.283874,-0.0158819,-0.112263
0.958137,-0.401595,0.268901,0.682749,0.927714,1.18488,1.21646,-0.340467,0.684985,0.561627,0.423065,-0.284574,-0.720532,-0.122485,-0.334537
0.939247,-0.530643,0.240921,1.05637,0.903179,1.07268,1.1521,-0.32739,0.658026,0.2429,0.145694,0.0916127,-0.535575,-0.0305524,-0.212385
0.603495,-0.201762,0.344855,0.835691,0.586472,1.01369,0.748584,-0.2995,0.725749,0.263698,0.342911,0.37079,-0.489427,0.143989,-0.0903656
0.0406557,-0.416751,0.653117,1.09463,0.975447,1.57951,0.805116,-0.331752,0.666251,0.304227,0.482026,0.43866,-0.0918358,0.268762,0.213016
1.33342,-0.747307,0.186691,0.830457,0.451058,0.938752,0.448578,-0.269986,0.712502,0.221731,0.288783,0.159151,-0.323969,0.108746,-0.131418
1.15847,-0.721217,0.357309,0.627549,0.386126,0.866773,0.738575,-0.227386,0.661327,0.541235,0.540522,0.37993,-0.203423,-0.0242456,0.0286894
1.17713,-0.544696,0.324661,0.662965,0.434104,0.71039,0.578944,-0.265159,0.695717,0.164809,0.191687,-0.0505761,-0.437508,-0.0427947,-0.149711
0.576913,-0.398754,0.592123,1.01284,0.794455,1.13344,1.20205,-0.316055,0.705557,0.218929,0.323724,-0.056484,-0.179503,0.141418,-0.0937678
1.45142,-0.830601,0.167745,0.807671,0.450773,0.88797,0.796006,-0.278191,0.778716,0.0599908,0.0578098,-0.0226968,-0.0367733,-0.0568372,0.000498091
0.696659,-0.32517,0.636963,0.761944,0.252188,0.972109,0.330994,-0.223363,0.784932,0.216232,0.0631407,0.365389,-0.430823,0.0359884,0.194598
1.09386,-0.773561,0.376113,0.767983,0.402111,0.663122,0.712195,-0.209718,0.693182,0.207202,0.352016,0.324556,-0.18539,0.112293,-0.202252
1.49261,-0.737182,0.177007,0.532304,0.225802,0.571215,0.340625,-0.129395,0.65523,1.1077,0.325586,0.533543,-0.616352,-0.12172,-0.0807169
0.370237,-0.440574,0.314474,0.987483,0.838998,1.43208,1.27364,-0.254346,0.66499,0.781199,0.54689,0.585228,-0.307862,0.41606,0.180926
0.456516,-0.205375,0.312236,1.09264,1.01936,1.30081,1.21241,-0.253638,0.693388,0.625494,0.340108,0.351504,-0.511049,0.197724,0.116625
0.610166,-0.378224,0.287963,0.48504,0.732655,0.811719,0.601579,-0.245713,0.730158,0.499229,0.767001,0.764922,-0.325467,0.174127,0.408885
1.07875,-0.469462,0.151551,0.804455,0.659087,1.06647,0.660153,-0.184017,0.727914,0.260761,0.347729,0.293842,-0.565938,0.0113659,-0.214829
1.33516,-0.741065,0.186983,0.527489,0.409485,0.411453,0.768699,-0.185743,0.687658,0.46928,0.423513,0.5031,-0.292089,-0.00768798,-0.0571115
1.10629,-0.448623,0.377009,0.881042,0.446985,0.859092,0.968242,-0.311005,0.743047,0.42913,0.386955,0.0752173,-0.908036,0.0696175,-0.23079
1.28788,-0.423393,0.147679,0.36641,0.202998,0.771784,0.463123,-0.211118,0.758004,0.191224,0.381843,0.186902,-0.151186,0.136368,-0.118707
1.39877,-0.54239,0.107505,0.432584,0.306391,0.674404,0.639688,-0.282123,0.68541,0.212397,0.521735,0.217834,-0.13977,0.0266672,-0.100288
0.713823,-0.416298,0.534519,0.660863,0.596904,0.945534,0.354812,-0.333355,0.727956,0.261497,0.448001,0.134219,0.109775,0.410504,0.0165949
0.988868,-0.542371,0.624063,0.402115,-0.0834953,0.21859,0.492894,-0.17305,0.705769,0.460638,0.434806,0.389765,-0.192393,0.401157,0.207734
1.13806,-0.532997,0.475704,0.447978,0.326795,0.829503,0.661555,-0.229402,0.649327,0.212942,0.186724,0.392073,-0.373729,0.0517125,-0.132907
0.592718,-0.391678,0.227127,0.901013,0.771312,1.08227,1.38583,-0.232126,0.710364,0.528006,0.343416,0.506723,-0.0794363,0.236709,0.100679
1.61644,-0.757889,0.246944,0.559972,0.315188,0.856199,0.89993,-0.266934,0.718598,0.645457,0.414787,-0.105683,-0.551899,-0.318384,-0.373228
1.61503,-0.704393,-0.0168981,0.435693,0.313403,0.927763,0.822953,-0.246122,0.746511,0.441249,0.365566,0.428545,-0.153814,-0.0561849,-0.181844
1.20718,-0.423843,0.401448,0.678206,0.520445,0.737502,1.05741,-0.196845,0.672916,0.668465,0.0533481,0.217971,-0.733656,-0.356585,-0.328372
0.694302,-0.323437,0.474111,0.553235,0.708149,1.06386,1.35024,-0.297042,0.739927,0.273164,0.248244,0.108474,-0.387881,0.0255908,-0.0813869
1.16981,-0.622249,0.311475,1.10963,0.639698,0.798534,0.898928,-0.241978,0.748758,0.14009,0.0976528,0.0487811,-0.10036,-0.0125252,-0.146745
0.797191,-0.364482,0.301621,0.764367,0.820453,1.20537,0.50538,-0.167543,0.706477,0.927306,0.208554,0.421074,-0.878966,0.0108497,0.0445418
1.60535,-0.584812,0.426911,0.406491,0.241278,0.816484,0.375764,-0.228721,0.693876,0.26117,0.14194,0.0600987,-0.665742,0.0882145,-0.393873
1.04383,-0.488405,0.397432,0.522447,0.387947,1.25748,0.666165,-0.263036,0.722225,0.368143,0.5019,0.228676,-0.496897,0.0125061,-0.288835
1.28065,-0.580557,-0.0206681,0.951252,0.670445,1.14684,1.271,-0.19811,0.782706,0.331515,0.111482,0.227637,-0.323416,-0.153965,-0.085614
1.24865,-0.595969,0.150235,0.686382,0.596111,0.818951,0.674095,-0.149279,0.635394,0.269541,0.60341,0.537531,-0.560987,-0.146898,0.0398964
2.02101,-0.866852,0.236169,0.374865,0.094481,0.504797,0.386393,-0.1943,0.633334,0.374053,-0.289256,0.0304326,-0.759569,-0.491046,-0.471411
1.16106,-0.413876,0.532826,0.339158,0.231586,0.738151,0.643153,-0.207488,0.654834,0.22854,0.0845009,0.01676,-0.422182,-0.0969792,-0.143245
1.13753,-0.655841,0.469789,0.378433,0.36298,0.585143,0.944606,-0.248692,0.691426,0.230492,0.389922,0.38641,-0.319489,0.202744,-0.149656
1.26843,-0.448881,0.296615,0.346949,0.229836,0.564054,1.01831,-0.247338,0.666016,0.463282,0.345994,0.164585,-0.631734,-0.00965169,-0.386385
0.464979,-0.480432,0.48428,1.1774,0.722409,1.20196,1.37714,-0.383033,0.773025,0.335021,0.452346,0.455133,-0.382183,0.400237,0.156478
0.524265,-0.630874,0.147624,0.713823,0.561632,1.01845,0.923889,-0.318499,0.688508,0.775742,1.21084,0.934675,0.169656,0.577171,0.324293
1.51445,-0.744229,0.0864012,0.469126,0.218847,0.834828,0.300422,-0.20239,0.681851,0.288899,0.523538,0.305205,-0.460737,0.160167,-0.134684
0.622719,-0.253764,0.342022,0.684754,0.610328,0.626765,1.07296,-0.286024,0.70129,0.389495,0.593346,0.612622,-0.214032,0.103892,-0.171687
1.26406,-0.672648,0.150932,0.847224,0.478113,1.16315,1.02532,-0.266917,0.735822,0.274311,0.0752939,0.197393,-0.653467,0.0232907,-0.0522055
1.27813,-0.85535,0.0993845,0.879845,0.518291,0.822192,1.20417,-0.258338,0.726722,0.224756,0.282293,0.104815,-0.171245,-0.155806,0.0509608
0.928373,-0.244027,0.291449,0.779487,0.575982,1.29614,0.95301,-0.298088,0.681755,0.283259,0.294102,0.127389,-0.346773,-0.281254,-0.254705
1.33673,-0.547959,0.0210503,0.876345,0.469942,0.762015,1.03431,-0.144485,0.683274,0.271165,0.326198,0.0918202,-0.718487,0.127223,-0.248513
0.930919,-0.575143,0.114996,0.614443,0.673087,1.25477,0.748204,-0.260645,0.794843,0.275513,0.670626,0.412151,-0.20462,-0.144001,0.236612
1.65255,-0.991212,0.247207,0.900321,0.319932,0.571246,0.975175,-0.227383,0.780778,0.36496,0.100765,-0.0676162,-0.663478,0.120792,-0.312987
0.966217,-0.345932,0.468359,0.127256,0.244555,0.722929,0.939944,-0.313972,0.735895,0.220844,0.655969,0.290999,-0.155375,0.116649,0.0848148
0.790972,-0.722876,0.424619,0.744065,0.670132,0.76517,0.747382,-0.327701,0.738408,0.311962,0.420354,0.323938,-0.268519,0.270769,0.162686
0.764846,-0.67326,0.327535,0.913576,0.722333,0.661387,1.16503,-0.219377,0.743623,0.28288,0.695968,0.429842,-0.137782,0.0639882,-0.0653405
1.35323,-0.59871,0.208274,0.725095,0.550001,0.714194,0.650095,-0.188048,0.675811,0.322209,0.308792,0.152777,-0.709042,-0.0131271,-0.0773898
1.11153,-0.536019,0.481164,0.598855,0.152817,0.790761,0.712264,-0.348205,0.814651,0.180153,0.184863,0.178955,-0.256098,0.0610615,-0.145222
1.7385,-0.748696,0.23281,0.284679,0.481245,0.95114,1.30326,-0.397078,0.779324,0.702412,0.0965782,-0.33851,-0.560286,-0.418657,-0.928012
1.90398,-0.707429,0.299151,0.190651,0.297106,0.588669,0.296824,-0.21626,0.642406,0.47767,0.245425,0.0435889,-0.915327,-0.443036,-0.670616
0.171751,-0.138464,0.284571,0.786313,0.852555,1.54182,0.979299,-0.350132,0.770882,0.386074,0.991459,0.642294,-0.024894,0.216899,-0.0158902
0.591518,-0.478858,0.349461,0.963703,0.798758,1.35222,1.56795,-0.305069,0.664055,0.243451,0.660438,0.26738,-0.200709,0.213619,-0.148904
0.902922,-0.620694,0.311028,1.09403,0.735528,1.03366,0.640865,-0.188112,0.740248,0.165729,0.206744,0.240365,-0.0727435,-0.230598,-0.0491053
1.18523,-0.673079,0.251105,0.536849,0.648505,0.782333,1.16123,-0.269216,0.623686,0.447949,0.433013,0.224708,-0.408004,0.121728,-0.10961
0.747607,-0.488705,0.411918,0.715475,0.730382,1.27423,1.04532,-0.367669,0.639357,0.364381,0.477137,0.0806126,-0.312074,0.0132024,-0.178068
1.02995,-0.390383,0.315271,0.628528,0.821803,0.823867,0.34842,-0.206514,0.689165,0.226198,0.119129,0.143725,-0.353317,-0.235162,-0.0399093
1.08072,-0.478237,0.189659,0.715602,0.545559,1.05059,1.32513,-0.314687,0.660778,0.144709,0.0841766,-0.119733,-0.41593,-0.0752252,-0.240628
0.982926,-0.458946,0.2394,0.678764,0.583996,0.821882,1.3274,-0.284035,0.730103,0.318715,0.288719,0.213301,-0.410975,-0.127362,-0.328537
1.0084,-0.458419,0.326168,0.507149,0.760659,0.863199,0.317248,-0.198487,0.765621,0.238385,0.643176,0.285707,-0.4718,-0.0458081,-0.169047
0.70577,-0.526748,0.472513,0.843844,1.00941,1.46578,1.24037,-0.331788,0.692598,0.185643,0.324268,0.0255898,-0.515634,-0.116778,0.0866302
0.900413,-0.429692,0.285627,0.506535,0.132414,0.927197,0.745046,-0.243026,0.713655,0.37928,0.497553,0.550363,-0.213754,0.175448,0.105591
1.38862,-0.886563,0.164112,0.718822,0.220566,0.279949,0.956824,-0.280724,0.646969,0.427251,0.348042,0.317264,-0.299557,-0.0791392,-0.249735
1.11387,-0.740517,0.665754,0.512529,0.424276,0.643817,0.721338,-0.23908,0.671857,0.344555,0.256661,0.120582,-0.521262,0.0134895,-0.348725
0.593807,-0.223133,0.776398,0.67981,0.403256,1.09162,0.765049,-0.293827,0.774009,0.135236,0.0109328,0.132525,-0.197276,0.0717521,-0.256019
1.06432,-0.533707,0.461713,0.573717,0.684108,1.10873,1.35166,-0.327329,0.68441,0.324016,0.263914,-0.0899857,-0.677917,-0.260359,-0.285993
1.10189,-0.663746,0.121249,0.930467,0.48829,1.01602,0.818105,-0.147388,0.641772,0.238358,0.252609,0.372575,-0.58284,0.141573,-0.151212
