alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,logVisitsPP_TB,log_ID_p_bldgspace,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines
2.31898,-0.557929,0.0719137,-0.109699,0.242559,0.276328,0.392376,-0.153575,-0.295592,0.0964826,0.485259,0.0515103,0.0309381,-0.0112378,-0.127705,-0.0456539,0.0573519
1.9637,-0.370942,0.127613,0.346089,0.428676,0.316974,-0.0130936,-0.101327,-0.336069,0.131339,0.598645,0.178458,-0.207717,0.159621,0.0305967,0.0860984,0.205662
2.11897,-0.557988,-0.0185923,0.346964,0.674592,0.607567,0.306812,-0.0947513,-0.299863,0.194444,0.58999,0.336171,-0.0820902,0.211717,-0.512695,0.233925,0.0907799
1.83197,-0.276962,0.106556,0.329359,0.730003,0.775608,0.246128,-0.151625,-0.272495,0.197899,0.633228,0.118776,-0.249602,0.00735079,-0.0400434,0.0181421,0.0118278
2.13323,-0.43735,0.101934,0.101122,0.559047,0.199326,-0.314471,-0.00518094,-0.406351,0.141562,0.549502,0.186202,0.100706,0.00396676,-0.427689,0.0429521,0.186005
2.02958,-0.455208,0.140757,0.275055,0.291391,0.41865,-0.0911711,-0.12544,-0.375877,0.148266,0.517488,0.234849,-0.0694197,0.0764864,-0.224198,0.290322,0.36357
1.63055,-0.248086,0.216738,0.430309,0.877781,0.839458,0.539445,-0.170487,-0.232339,0.220286,0.543554,0.169148,-0.207048,0.145345,-0.438844,0.273102,0.000348005
2.09227,-0.331944,-0.0440208,0.162855,0.700542,0.802942,0.328242,-0.175123,-0.237145,0.220764,0.501174,0.117393,-0.100856,0.0334666,-0.259679,0.0567043,-0.119449
2.06425,-0.40486,0.0658297,0.101151,0.36792,0.403518,0.504767,-0.230048,-0.336897,0.112236,0.567947,0.00225273,0.000451835,-0.00237395,-0.00119708,-0.000663574,-0.000996177
2.30898,-0.693824,-0.0161959,0.106717,0.343309,0.410089,0.21315,-0.13179,-0.339666,0.0552593,0.676746,0.021904,0.0201023,0.000727486,-0.00713365,0.0219458,0.0176565
1.90315,-0.244006,-0.0925672,0.206698,0.565602,0.536857,0.316976,-0.247012,-0.149443,0.232355,0.575245,0.187284,0.0931716,0.442738,-0.124038,0.0407369,0.188337
2.08194,-0.419599,-0.0645202,0.393071,0.666478,0.598375,0.266006,-0.154223,-0.34115,0.23249,0.573059,0.32694,0.0438568,0.140852,-0.313308,-0.0344725,0.282044
2.24953,-0.412484,-0.30381,0.232337,0.693069,0.885474,0.296167,-0.219764,-0.185483,0.201531,0.596492,0.266176,0.00421128,0.153464,-0.168138,0.0473067,-0.214198
1.87626,-0.524597,0.416089,0.200721,0.423073,0.275881,0.0286645,-0.0670363,-0.226091,0.283602,0.63611,0.214374,-0.0615996,0.308278,-0.167272,0.149427,-0.0787388
2.04866,-0.592208,-0.0612897,0.293446,0.449878,0.564693,0.4575,-0.132045,-0.299166,0.163252,0.514683,0.233995,0.420354,0.198204,-0.108197,0.394485,0.228305
1.96559,-0.351813,-0.0705771,0.314362,0.680571,0.952754,0.601055,-0.197344,-0.16961,0.186533,0.504629,0.259531,-0.109138,0.168983,-0.302123,0.0459104,0.144928
2.23053,-0.509867,0.0017792,-0.12431,0.457443,0.376195,-0.024733,-0.0975132,-0.349131,0.244172,0.568791,0.126085,0.055686,0.189581,-0.00935426,0.00264691,0.0617647
2.31371,-0.52165,0.124591,-0.0249021,0.0550529,0.095935,0.107212,-0.0758222,-0.375099,0.0441782,0.570136,0.0725676,0.109411,0.0346733,-0.12433,0.280448,0.0609902
1.59713,-0.132305,0.135505,0.502024,0.748307,0.733756,0.220484,-0.190753,-0.206985,0.104416,0.660613,0.151922,-0.0283682,0.0962015,-0.208521,0.00118172,0.0537104
2.1326,-0.391674,0.00565334,0.3887,0.467442,0.469199,-0.0935581,-0.106433,-0.367684,0.156243,0.535823,0.143616,-0.0617343,-0.0253459,-0.132313,-0.0718883,0.292043
1.81022,-0.505631,0.0681865,0.477199,0.696686,0.807921,0.40412,-0.139803,-0.209128,0.248438,0.499619,0.243994,-0.0325489,0.626985,-0.377359,0.364549,0.110305
2.41258,-0.548766,-0.0546923,-0.0283814,0.162642,0.166163,-0.00892941,-0.0821252,-0.335398,0.111412,0.575166,0.132762,-0.0414279,0.234856,-0.177931,0.202381,0.0329683
1.85834,-0.20713,-0.0947434,-0.00830034,0.395061,0.853267,0.380732,-0.0755958,-0.383596,0.0356782,0.600596,0.305387,0.263121,0.286651,-0.451374,0.662301,0.468494
2.20543,-0.623375,0.250483,0.0334707,0.358812,0.352531,-0.0224195,-0.116229,-0.251013,0.145674,0.626113,0.0250756,-0.0020699,-0.0280359,-0.00894737,0.0837125,0.0236601
2.13491,-0.272805,0.0663438,-0.150641,0.494229,0.457781,0.271412,-0.180135,-0.32165,0.209817,0.590393,0.301898,0.155381,0.0646437,-0.369095,0.177512,-0.026686
2.17607,-0.259895,0.0661633,0.00680389,0.487092,0.227498,0.0316427,-0.122234,-0.258928,0.158902,0.529834,0.14178,0.0673844,0.223568,-0.336348,0.00920783,-0.038119
2.17052,-0.652589,-0.0557193,0.397025,0.322498,0.703087,0.683003,-0.225789,-0.0900618,0.0640004,0.56424,0.179311,0.113399,0.257961,-0.386857,0.162629,-0.153978
2.11178,-0.297471,-0.0792004,0.301016,0.462195,0.47053,0.142553,-0.0954371,-0.289415,0.0863089,0.58148,0.0840594,0.00246142,0.182791,-0.174292,0.214083,0.157165
1.99312,-0.296599,0.243081,-0.200031,0.393544,0.472466,0.407427,-0.20161,-0.27543,0.170401,0.561271,0.178383,-0.0027999,0.0578022,-0.29712,0.135752,-0.153348
2.24066,-0.475508,0.169826,-0.0716868,0.324461,0.342752,0.102679,-0.131601,-0.316669,0.17876,0.579122,0.148991,0.0622019,0.17365,-0.148108,0.182738,-0.0652827
1.73138,-0.161489,-0.0251079,0.24826,0.812136,0.956769,0.651967,-0.24995,-0.314761,0.148682,0.549856,0.169405,-0.0439485,0.0443855,-0.43132,-0.093493,-0.00983902
1.97689,-0.448612,0.0491594,0.107452,0.357054,0.521619,0.594871,-0.201166,-0.178868,0.0583963,0.555132,0.0800998,0.14078,0.0282747,-0.0867377,0.067194,0.0211904
2.84585,-0.758277,-0.129334,-0.257883,0.0107741,0.107902,-0.110535,-0.0277058,-0.364836,0.24597,0.576708,0.205608,-0.216898,0.312076,-0.564902,0.163212,-0.0277746
2.38433,-0.480657,-0.165385,0.378985,0.287916,0.580663,0.114487,-0.0159739,-0.353725,0.139006,0.557744,0.259724,-0.295086,0.0693224,-0.577729,0.0866398,0.0505807
2.19458,-0.360489,-0.151311,0.150571,0.520042,0.682962,0.13988,-0.219362,-0.418172,0.164451,0.565843,0.0924017,-0.0393794,-0.0229242,-0.298823,0.0429043,0.0442853
2.23798,-0.462044,0.0703792,0.0792562,0.348309,0.584951,0.547781,-0.186301,-0.281934,0.106954,0.607577,0.239313,-0.206976,-0.0127287,-0.568791,0.0590562,-0.0800031
2.47369,-0.653265,0.196866,0.00483751,0.130882,0.150466,-0.215432,-0.031748,-0.291284,0.133972,0.591382,0.23946,-0.0523326,0.0181042,-0.549374,0.0815894,0.0864532
2.26967,-0.610784,-0.0638314,0.0665904,0.34372,0.545553,-0.0349249,-0.16479,-0.298484,0.169705,0.590034,0.377796,0.0918203,0.268836,-0.38619,0.0861336,0.20566
2.18207,-0.454732,0.0743715,0.24482,0.33855,0.656692,0.626375,-0.12064,-0.0960411,0.134153,0.60155,0.134591,-0.0608387,0.141884,-0.376281,0.0700992,-0.134189
2.35633,-0.57192,0.0995028,-0.18293,0.141674,0.190837,0.115469,-0.166924,-0.390226,0.236481,0.638751,0.189019,0.313647,0.218347,-0.148161,0.0126734,-0.0885013
2.04857,-0.346973,-0.0276171,0.235826,0.384967,0.575546,0.295032,-0.170026,-0.277813,0.114887,0.548772,0.0775502,0.0100425,0.13935,-0.101709,0.0849114,-0.00225422
2.28644,-0.370709,-0.00701402,0.133354,0.253894,0.514684,0.15566,-0.151369,-0.286698,0.209584,0.554172,0.169911,-0.252291,0.153304,-0.521137,0.206595,-0.0239078
2.742,-0.714555,0.0283485,-0.325349,0.185067,-0.112388,-0.503611,-0.0348121,-0.321052,0.154384,0.556796,0.135564,-0.0675212,0.00620248,-0.274431,0.0285265,0.129862
1.95081,-0.383203,0.0194541,0.468651,0.726156,0.696747,0.430644,-0.177062,-0.284794,0.144343,0.579114,0.00629736,-0.00236929,0.00227957,0.00249443,0.00866122,0.000409412
1.95263,-0.374801,0.105832,0.0952434,0.422017,0.635721,0.570589,-0.186282,-0.345919,0.169906,0.629713,0.00834801,-0.0090599,-0.00106991,-0.00139735,-0.00114411,0.00292572
1.98056,-0.601909,0.0876923,0.335237,0.410419,0.617249,0.408801,-0.169957,-0.328206,0.13164,0.566889,0.240636,0.187805,0.214368,0.103411,0.240053,0.136255
1.87198,-0.285971,-0.0963557,0.177897,0.603204,1.06102,0.283757,-0.157771,-0.389221,0.108793,0.578997,0.0704298,0.075579,0.0274936,-0.137893,0.0273583,0.0931318
1.95168,-0.277916,0.224847,0.163801,0.367869,0.504663,0.170024,-0.113981,-0.224355,0.123818,0.531545,0.0228651,0.0180817,0.00429208,0.00407867,-0.00499645,-0.0163604
1.82719,-0.227188,0.164839,0.261327,0.522257,0.737946,0.233851,-0.167241,-0.148442,0.114624,0.662326,0.128878,0.110186,0.12386,-0.0524303,0.102026,0.0293831
2.30918,-0.423925,0.104366,0.06273,0.11186,0.403821,-0.220437,-0.144336,-0.18145,0.127053,0.558563,0.0997324,-0.0184345,0.0984736,-0.0973813,0.166889,-0.04962
2.48479,-0.703414,0.253227,-0.111148,0.178638,0.138844,-0.28976,-0.0691008,-0.367236,0.16221,0.628463,0.0943851,0.0142095,-0.0495003,-0.25882,0.0153128,0.0582503
2.15224,-0.495225,0.228373,-0.0502423,0.192778,0.334999,0.45826,-0.112725,-0.331181,0.125708,0.603677,0.121563,0.0684726,-0.0127289,-0.315671,0.0904683,0.095908
1.58558,-0.243643,0.243762,0.488666,0.784007,0.83351,0.583561,-0.245808,-0.307873,0.172462,0.581974,0.0505845,-0.0945513,0.0569198,-0.0409421,0.0871661,0.0591284
2.0195,-0.469744,0.156475,0.240409,0.544956,0.381013,0.34753,-0.282791,-0.260334,0.15978,0.613694,0.119505,0.0591661,-0.0251306,-0.042702,0.0425034,0.00892481
1.92894,-0.419174,0.146905,0.306546,0.375948,0.844832,0.229802,-0.100322,-0.253684,0.206467,0.515954,0.373419,-0.131227,0.389442,-0.509972,0.248514,0.122414
1.99292,-0.39094,0.1804,0.0244004,0.437418,0.452724,-0.11191,-0.169873,-0.399864,0.194176,0.539096,0.0808098,-0.0253333,0.0352249,-0.148559,0.140662,0.0774863
2.43867,-0.547597,0.0374844,-0.0973127,0.0730001,0.115602,-0.125945,-0.0378219,-0.303388,0.146868,0.537869,0.163157,0.122414,0.104286,-0.320053,0.0765415,0.226832
1.47633,-0.362709,0.212536,0.376791,0.755865,0.689132,0.627323,-0.152387,-0.183067,0.196466,0.476971,0.288645,0.364406,0.492194,-0.110119,0.33925,0.41006
2.05783,-0.648427,-0.109519,0.481886,0.687971,0.631285,0.741965,-0.136979,-0.270678,0.132567,0.547194,0.12958,0.0918476,0.152521,-0.1639,0.149304,-0.0143182
2.2467,-0.634554,0.082538,0.396455,0.342299,0.283017,0.185913,-0.0974259,-0.147285,0.197853,0.617471,0.440091,-0.10796,0.172394,-0.520868,-0.257322,0.061765
2.02479,-0.442528,-0.162839,0.279286,0.511012,0.845625,0.479575,-0.139584,-0.28355,0.118895,0.526453,0.33194,0.0525732,0.104235,-0.309542,0.276913,0.227246
2.30705,-0.50341,-0.0508206,-0.0357185,0.522178,0.433383,0.691216,-0.182323,-0.223617,0.187297,0.615386,0.21086,0.0181703,0.000299185,-0.336176,-0.0237764,-0.185965
1.78292,-0.391723,-0.013162,0.175026,0.675366,0.771976,0.445814,-0.153973,-0.152734,0.210792,0.542137,0.725889,0.335255,0.609257,-0.37799,0.277181,0.173511
2.32762,-0.560148,0.110561,-0.0841784,0.00692754,0.394058,0.0120697,-0.0837386,-0.328857,0.035704,0.651759,0.0720695,-0.00178523,0.123871,0.00243438,-0.0361932,0.0638497
2.22684,-0.300229,-0.250575,-0.121222,0.403468,0.508592,0.206066,-0.164227,-0.403303,0.182173,0.557331,0.198452,0.13263,0.284059,-0.0254658,0.0871088,-0.00482336
2.19499,-0.492838,-0.133505,0.241075,0.376228,0.538668,0.394974,-0.124103,-0.392295,0.15633,0.545492,0.128628,0.0412561,0.078513,-0.0584453,0.0797882,0.028448
2.09759,-0.435818,0.147238,-0.0313853,0.344098,0.536581,0.224537,-0.196285,-0.313918,0.0752997,0.525807,0.0584462,-0.0132082,-0.0318267,-0.0767195,0.0294208,0.0358846
2.20859,-0.154073,0.239542,-0.424185,0.0919398,0.203552,-0.152602,-0.162634,-0.216663,0.183593,0.531219,0.214852,0.0582709,-0.0208706,-0.300559,0.0691097,0.00359401
2.53374,-0.467088,-0.0470413,-0.0180269,0.0873728,0.517536,0.212526,-0.0585811,-0.351892,0.0851651,0.553654,0.472412,-0.154883,-0.0900465,-0.645885,-0.100558,-0.0645282
1.70867,-0.268292,0.158682,0.245564,0.525956,0.841042,0.858058,-0.240909,-0.18076,0.221234,0.551043,0.108935,-0.0517935,0.180566,-0.0782416,0.155804,-0.124
1.89432,-0.244118,-0.115892,0.572958,0.725718,0.576366,0.642697,-0.182158,-0.140142,0.256036,0.534118,0.341901,-0.0634107,0.338718,-0.456813,0.149548,-0.137663
1.89006,-0.337406,-0.0596297,0.211526,0.503955,0.895288,0.157279,-0.138805,-0.286171,0.136122,0.557099,0.254781,0.351548,0.203781,-0.444233,0.300253,0.386828
2.50466,-0.47191,0.0641545,-0.0490963,0.203269,0.145902,-0.22587,-0.0528871,-0.355685,0.136494,0.506912,0.248953,-0.219881,-0.140752,-0.337964,-0.127227,0.164119
2.17003,-0.416105,-0.0531635,0.01097,0.263852,0.516973,0.291814,-0.145489,-0.345468,0.0756795,0.580702,0.112609,0.0756641,-0.0356633,-0.125838,0.191842,-0.0381836
2.97922,-0.814823,-0.21335,-0.15067,-0.0750215,-0.0615339,-0.0884994,-0.0206983,-0.515896,0.118017,0.581154,0.174443,-0.0121137,-0.0457274,-0.415751,-0.0388984,0.155551
2.58095,-0.482645,0.118094,-0.304407,0.0927028,-0.210448,-0.399132,-0.0452092,-0.32791,0.220987,0.587166,0.228027,-0.155907,0.504316,-0.460234,-0.0273797,0.0224945
1.96577,-0.383509,-0.0976015,0.263016,0.619197,0.657282,0.564541,-0.194229,-0.267926,0.18301,0.521264,0.261656,0.0242489,0.107096,-0.115396,-0.0071214,0.00474787
1.97189,-0.478811,0.043891,0.315193,0.562892,0.595395,0.26853,-0.15804,-0.246357,0.169443,0.548264,0.199866,0.202542,0.183502,-0.300582,-0.149707,0.240353
2.04232,-0.238818,-0.0353996,0.043349,0.419709,0.608666,0.292389,-0.152583,-0.265704,0.214269,0.641317,0.55382,0.0696053,0.270738,-0.460298,0.154064,0.12739
1.92727,-0.237572,0.163088,0.00296767,0.519417,0.548657,0.0472897,-0.181612,-0.332274,0.153515,0.550068,0.116444,-0.0325755,0.0647762,-0.152627,0.0864482,-0.0980951
1.78918,-0.279289,-0.0271818,0.428217,0.549617,0.816293,1.10815,-0.193689,-0.0576496,0.155046,0.608261,0.16937,0.0650121,0.220198,-0.0827001,0.184216,-0.00993989
2.36217,-0.472852,-0.139123,0.110475,0.386924,0.227555,0.292897,-0.143808,-0.304189,0.131142,0.606746,0.0177019,0.00357046,-0.032594,-0.0106912,-0.00264269,0.00376051
1.78929,-0.383383,0.286865,0.50906,0.465698,0.51072,0.623808,-0.18597,-0.323604,0.0745886,0.607745,0.174901,-0.0773426,0.0315376,-0.0586991,0.274356,0.225346
2.19806,-0.303401,0.161269,0.198467,0.284232,0.428733,0.165784,-0.177698,-0.326212,0.0983327,0.596035,0.436369,-0.265367,-0.240024,-0.700376,0.0119699,-0.0644619
2.31311,-0.444803,0.0173522,0.129897,0.267007,0.423449,0.151177,-0.135142,-0.371723,0.232209,0.520826,0.36258,-0.313347,0.250765,-0.404109,0.453996,-0.00398667
1.86489,-0.33115,-0.032174,0.238065,0.740919,0.71323,0.597072,-0.268827,-0.241356,0.154434,0.523673,0.014594,0.0068125,0.018867,0.0195713,-0.004314,0.00321505
2.36424,-0.342966,-0.0545091,0.0409429,0.322483,0.461431,0.235359,-0.0681364,-0.352974,0.138078,0.543272,0.212098,-0.24529,0.037597,-0.57573,0.0459551,-0.0220065
2.22751,-0.348715,-0.117147,0.0771917,0.465977,0.475327,0.34211,-0.178298,-0.264123,0.158061,0.617518,0.018759,0.0116816,0.0343871,-0.00511218,-0.0368501,-0.000390394
2.23353,-0.166389,0.186603,-0.398499,0.0362016,0.228646,0.226882,-0.176588,-0.240366,0.129787,0.548326,0.0667394,0.0437999,0.0800214,-0.0960174,0.0342112,-0.104453
1.91552,-0.379796,0.066965,-0.000483064,0.380337,0.530331,0.244838,-0.1466,-0.397959,0.136186,0.609722,0.291909,0.199051,0.0495434,-0.0689906,0.513292,0.319308
2.4643,-0.695611,-0.196378,0.271965,0.501021,0.709623,0.368072,-0.114982,-0.318382,0.194385,0.645142,0.219139,-0.256351,0.0153978,-0.563993,-0.0455184,-0.124409
2.06502,-0.498254,0.0869798,0.188626,0.507407,0.437546,0.185013,-0.110466,-0.298637,0.159062,0.562975,0.353399,0.015633,0.203999,-0.472625,0.0146667,0.0462851
2.27115,-0.546614,-0.132813,0.33369,0.504666,0.582988,0.459172,-0.15491,-0.229112,0.198631,0.626531,0.20413,-0.102869,0.156148,-0.195777,0.131231,0.00806074
2.2614,-0.38531,0.056947,-0.0468378,0.401709,0.440321,-0.0989119,-0.106541,-0.5022,0.177908,0.635344,0.304992,-0.214118,0.151736,-0.344134,0.0121592,0.10487
2.63459,-0.615101,0.0094783,-0.185864,0.155778,0.196637,0.0403142,-0.152678,-0.366028,0.16372,0.599673,0.0959714,0.0168153,0.0450533,-0.205593,0.132801,-0.192125
2.17462,-0.555671,-0.0365573,0.328315,0.247424,0.566436,0.353711,-0.191194,-0.201666,0.0597777,0.539265,0.0771233,0.0244512,0.0171333,-0.156263,0.0518037,-0.00263855
2.11629,-0.245366,-0.112421,0.0533779,0.39195,0.653888,0.161473,-0.220911,-0.285873,0.184337,0.553661,0.232975,-0.028909,0.170996,-0.228315,0.163757,-0.0826894
2.09791,-0.610048,-0.068083,0.387503,0.443048,0.610866,0.297943,-0.159063,-0.172254,0.200437,0.588744,0.27173,0.201267,0.380989,-0.211975,0.351912,0.24474
1.98541,-0.261011,0.174652,0.254068,0.552313,0.50478,0.531888,-0.221098,-0.136722,0.186261,0.582466,0.140148,-0.151664,0.277048,-0.176153,-0.0623532,-0.225839
2.19384,-0.5074,0.111099,0.154412,0.283391,0.511612,0.180176,-0.171575,-0.263946,0.0958162,0.559318,0.10609,0.028239,-0.0687709,-0.150387,0.245328,-0.0365465
2.00131,-0.522783,0.117874,0.396295,0.558743,0.440996,0.277961,-0.0965183,-0.269063,0.162792,0.594899,0.600976,-0.251615,0.356806,-0.374279,0.306085,0.175585
2.50639,-0.709999,-0.0208485,-0.127315,0.474173,0.303111,0.362826,-0.111514,-0.449152,0.122776,0.602881,0.0725669,-0.0822748,0.0459279,-0.0427722,0.0739061,0.0139865
2.19275,-0.304186,-0.135122,-0.0490945,0.545369,0.44008,0.641489,-0.243746,-0.310936,0.189803,0.593414,0.158459,-0.0195122,0.0165574,-0.449155,0.149361,0.00523775
2.08504,-0.449428,0.0272845,0.0239469,0.495505,0.628527,0.324321,-0.204549,-0.321516,0.25334,0.536343,0.0589967,-0.0312206,0.0123723,-0.0630283,0.0384644,0.0184019
2.00638,-0.32125,-0.12303,0.187285,0.621221,0.922367,0.889122,-0.240634,-0.135732,0.16358,0.530445,0.263718,0.0452015,0.193,-0.454693,-0.0747045,-0.166736
2.21763,-0.389263,0.0445773,0.178878,0.358588,0.584575,0.0229515,-0.176341,-0.223913,0.150377,0.469824,0.234468,-0.00664609,0.164923,-0.372169,-0.0111384,0.0447339
1.52465,-0.334679,0.0894519,0.744312,0.700316,0.830749,0.693382,-0.168014,-0.197229,0.153431,0.554496,0.293588,0.0414711,0.608472,-0.324868,0.186642,0.260085
2.34223,-0.431901,0.249467,-0.160504,0.182736,0.0320513,-0.055516,-0.0555161,-0.289444,0.112879,0.611337,0.0648317,0.0634434,0.0235587,-0.0839685,0.0332196,0.0539239
1.91391,-0.391507,0.179152,0.223931,0.606701,0.538592,0.547807,-0.144916,-0.192368,0.247499,0.531137,0.178146,-0.0529066,0.274036,-0.156939,0.135224,-0.0468192
2.17293,-0.373562,0.0289154,-0.0769516,0.0430114,0.321473,0.585322,-0.162389,-0.384162,0.1426,0.555335,0.087619,-0.00221463,0.102408,-0.00456303,0.0814054,0.187598
2.21753,-0.509666,0.143088,-0.00985081,0.325622,0.481107,0.14031,-0.113431,-0.395645,0.107628,0.553773,0.149399,-0.0757752,-0.0160406,-0.0350141,0.0573426,0.234953
1.94694,-0.25904,0.293644,0.0468321,0.396585,0.429466,0.250382,-0.196317,-0.268252,0.1522,0.527628,0.14916,-0.0403189,-0.0220403,-0.303431,-0.0395941,-0.0513816
1.83127,-0.284993,-0.0103774,0.241267,0.612324,0.764673,0.843466,-0.254284,-0.224504,0.0914713,0.567045,0.0599802,0.0396929,0.0687269,-0.126942,0.00844635,0.0579187
2.31798,-0.338763,0.116282,-0.125209,-0.0268213,0.313422,0.383313,-0.151797,-0.344423,0.156788,0.533734,0.121149,-0.116185,0.0493565,-0.217662,0.0941679,-0.0275172
2.03325,-0.255553,0.181689,0.348446,0.683642,0.643249,0.675077,-0.196994,-0.323039,0.149037,0.586051,0.294582,-0.317353,-0.223473,-0.66798,-0.160346,-0.28321
2.75549,-0.698688,-0.247451,0.0187325,0.00464172,0.417708,0.256032,-0.0828351,-0.293242,0.175802,0.560698,0.353663,-0.0571664,0.0755305,-0.669609,-0.0416419,-0.00885686
2.26012,-0.778421,0.181394,0.312973,0.301973,0.525692,0.153744,-0.102459,-0.382282,0.187077,0.595367,0.0334707,-0.0320311,0.0146861,-0.0265604,-0.0311886,0.00408799
2.36499,-0.240753,-0.0856515,-0.107445,0.307928,0.425457,0.0560737,-0.118441,-0.496387,0.223252,0.580929,0.167983,-0.351544,0.0370375,-0.507786,0.0824134,0.162532
2.06223,-0.38732,0.196546,0.29097,0.432775,0.374878,0.290109,-0.109744,-0.373503,0.18473,0.562232,0.150714,-0.184492,0.0505469,-0.126411,0.0485727,0.0673134
1.78773,-0.338055,0.234598,0.315456,0.520031,0.670925,0.427184,-0.17305,-0.154919,0.0911817,0.575112,0.106541,0.0577109,-0.0424541,-0.177996,0.0475199,0.0442028
2.01401,-0.38569,-0.0425513,0.240066,0.351225,0.482235,0.224507,-0.104067,-0.178993,0.178144,0.526363,0.602224,0.118505,0.494102,-0.383505,0.14118,0.286255
2.47296,-0.630299,0.0286137,0.164545,0.290136,0.275696,-0.00865655,-0.0769868,-0.231362,0.245287,0.507553,0.466118,-0.217768,0.212802,-0.644344,0.0181999,0.0742377
2.07904,-0.20189,0.147563,0.0131245,0.313784,0.471229,0.235797,-0.163294,-0.308707,0.260806,0.600394,0.192595,-0.162516,0.181705,-0.195271,0.0750805,-0.133849
2.56959,-0.667152,-0.0760311,-0.0745144,0.0727747,0.223813,-0.159327,-0.0547947,-0.327837,0.0923081,0.523044,0.240531,0.0208539,0.274768,-0.289479,0.165886,0.202333
2.54884,-0.466535,-0.246371,-0.104755,0.229389,0.493964,0.146553,-0.189654,-0.24012,0.196967,0.55636,0.238747,-0.0549637,0.164783,-0.350397,-0.0743634,-0.171619
1.17994,-0.057571,-0.0779129,0.657958,1.30158,1.52023,1.16721,-0.259008,-0.254242,0.16896,0.613398,0.123913,0.0924959,0.204189,-0.109595,0.104418,0.196036
2.19056,-0.261828,-0.16597,-0.0224897,0.549382,0.562121,0.543973,-0.1663,-0.380443,0.12115,0.65061,0.0303278,-0.00162913,0.0120392,-0.0243941,-0.00773336,0.0152474
1.92589,-0.261207,-0.0178972,0.163071,0.457582,0.632533,-0.00836664,-0.133039,-0.285389,0.181646,0.600647,0.306302,0.189372,0.405723,-0.28986,0.256249,0.176897
2.37281,-0.567336,0.0166727,0.055145,0.157825,0.538754,0.300614,-0.145593,-0.199079,0.12944,0.590205,0.1968,-0.0564264,0.0572385,-0.129084,0.170737,-0.197493
1.84073,-0.353346,-0.068748,0.35549,0.528848,0.739209,0.803673,-0.160522,-0.329772,0.0830059,0.567689,0.258675,0.034249,0.275813,-0.0951042,0.19999,0.154995
1.74659,-0.297298,0.0606569,0.299497,0.558173,0.982326,0.415919,-0.246973,-0.274505,0.207662,0.503731,0.137661,0.147814,0.171254,-0.168278,0.186354,0.0638071
2.03113,-0.365725,-0.0728646,0.548031,0.786609,0.76989,0.142155,-0.0894606,-0.274496,0.283915,0.526158,0.240368,-0.110249,0.341337,-0.341397,-0.0773412,-0.125263
2.35504,-0.57531,-0.182967,0.247796,0.331696,0.472155,0.506936,-0.199652,-0.240039,0.16005,0.544575,0.0873729,0.0870484,0.062185,-0.17491,0.0716724,-0.0694041
