alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines,sigma_f,sigma_v,op_adherencesupportvisit,op_coughtriage,op_diagnosticvisit,op_follow-upvisit,op_monitoringvisit,op_screeningvisit,op_screeningvisit_mch,op_treatmentvisit,op_treatmentvisit_dot,op_treatmentvisit_ltbi,op_treatmentvisit_mdr,op_vaccinations,op_visitforcollectingmedicine,op_visitforinjection
1.8571,-0.452949,0.332691,0.231645,0.367702,0.509157,0.276649,-0.210992,0.379298,0.119256,0.137656,0.174254,-0.192463,0.0272993,-0.076229,0.472238,0.129721,-0.0875855,-0.249172,0.114455,0.0718927,0.170099,-0.00193167,0.0818444,-0.0627209,0.0950317,0.0673394,0.15773,-0.0765876,-0.0316614,-0.0849079
1.88665,-0.530562,0.258695,0.500063,0.527755,0.736629,0.482997,-0.263106,0.347846,0.162924,0.312112,-0.0193039,-0.201185,0.041265,-0.263356,0.46123,0.153581,-0.104074,-0.34333,0.102902,-0.171694,0.0649055,-0.0602412,0.0564335,-0.116599,-0.153906,-0.0992222,0.138408,-0.197298,-0.326226,-0.153302
1.8576,-0.445347,0.284473,0.482833,0.330218,0.740439,0.572238,-0.157528,0.345013,0.176325,0.0103801,0.19379,-0.342247,0.0372883,-0.0972366,0.479311,0.217875,-0.245189,-0.262049,0.149702,-0.150123,0.0620345,-0.0421154,0.124304,-0.132146,-0.048062,0.0502037,0.171191,-0.174082,-0.00982543,-0.242977
1.87371,-0.402705,0.171746,0.523615,0.427129,0.675266,0.316713,-0.129663,0.347446,0.203621,-0.0837017,0.297712,-0.238546,0.0156204,0.0885547,0.47539,0.135225,-0.0772276,-0.322868,0.0688565,0.133046,0.0430379,0.00944017,0.0571825,-0.154885,0.0112636,-0.0133007,-0.00934328,-0.167331,-0.0617744,-0.173398
1.52464,-0.538738,0.434047,0.563894,0.368291,0.522903,0.564445,-0.188575,0.35298,0.184809,0.308309,0.0226556,0.0804675,0.242822,-0.20807,0.511752,0.145216,0.0157915,-0.119679,0.286232,0.0921102,0.166183,0.0715931,0.131019,0.0680651,0.0251556,0.0922514,0.150727,-0.117814,-0.150194,-0.0352834
1.56931,-0.26878,0.282893,0.618411,0.632243,0.847319,0.531672,-0.234128,0.359037,0.0626309,0.0116145,0.113564,-0.0333821,0.0425521,-0.0413334,0.508338,0.185577,0.0397199,-0.265333,0.142766,-0.209473,0.121132,-0.0350207,0.0917727,-0.0930351,-0.0812284,0.0351395,0.256633,-0.146038,-0.213198,-0.287466
1.5698,-0.247822,0.39931,0.408268,0.287002,0.527554,0.435287,-0.23805,0.345939,0.0571916,0.0171795,0.0295994,-0.00994986,0.0568022,0.0426866,0.524594,0.109709,0.191401,-0.181323,0.182091,0.179987,0.140624,0.0513181,0.0918356,-0.0570406,0.0767826,0.102576,0.0479275,-0.0282786,-0.14644,-0.0342266
1.51218,-0.279836,0.244873,0.439125,0.674771,1.02375,0.641229,-0.210103,0.359757,0.150951,0.148639,0.127995,-0.130752,0.128622,-0.146285,0.479434,0.138603,0.0708754,-0.239836,0.231411,-0.0511946,0.1927,0.0572826,0.198967,0.0120195,0.0522204,0.225237,0.00831153,-0.12839,-0.101088,-0.125406
1.51093,-0.326804,0.338071,0.617512,0.248625,0.74616,0.536414,-0.196316,0.353174,0.210166,0.264328,0.314923,-0.220264,0.178129,-0.0350225,0.486558,0.121078,0.02054,-0.092835,0.251682,-0.192379,0.19111,0.0789392,0.0895834,-0.0675616,0.048492,0.0872193,-0.0307855,-0.0252403,-0.351288,-0.150747
1.71179,-0.416314,0.557975,0.300511,0.222739,0.474871,0.100196,-0.200383,0.36571,0.059887,0.12357,0.0307026,-0.0413155,0.0297612,0.110496,0.497538,0.252214,-0.0841837,-0.204193,0.232946,-0.00828828,0.111355,0.0099561,-0.0346076,-0.168064,-0.0600172,0.0969458,0.382771,-0.151029,-0.621291,-0.302641
1.93113,-0.378476,0.257312,0.268338,0.217912,0.590494,0.376939,-0.223945,0.347188,0.120711,0.0690822,0.0891519,-0.209587,-0.0432315,-0.0708875,0.509456,0.165295,-0.194978,-0.112787,0.181877,0.230566,0.0963639,0.0856228,0.16583,-0.0729678,-0.02578,0.107951,0.0479589,-0.0692855,-0.263339,0.058991
1.97458,-0.447526,0.458541,0.243672,0.227231,0.19304,0.260963,-0.201706,0.365588,0.113044,0.10384,0.0426703,-0.227902,-0.0138097,-0.147208,0.490075,0.150147,-0.0606547,-0.169775,0.208013,0.111593,0.0919654,0.0901235,0.0227826,-0.0479714,0.01873,0.0894732,0.0125003,-0.0941021,-0.224345,-0.104231
1.81134,-0.4189,0.289433,0.387214,0.458446,0.434654,0.354172,-0.159299,0.362972,0.104858,0.228865,0.0896189,-0.0564936,-0.141016,-0.203566,0.462632,0.226076,-0.190047,-0.242371,0.205965,0.118924,0.127882,0.0557963,0.112503,0.0396972,0.039975,0.165865,0.0612214,-0.125367,-0.256679,-0.0951373
1.59368,-0.352066,0.19325,0.461766,0.373995,0.600571,0.46013,-0.137397,0.344679,0.256958,0.317499,0.412118,-0.13006,0.19965,0.123061,0.45347,0.191795,0.10998,-0.189356,0.266298,-0.193412,0.163612,0.0720783,-0.0295872,0.00548656,0.0126254,0.139721,0.132176,-0.0427061,-0.416312,-0.114473
1.52034,-0.281502,0.448771,0.521573,0.449608,0.586108,0.314157,-0.157536,0.355124,0.0792477,0.0661376,0.0958941,-0.104961,0.107503,-0.0222689,0.524371,0.130391,-0.00542816,-0.100934,0.244222,0.186698,0.0499581,0.0812691,0.18063,-0.0824449,-0.0239953,0.115356,-0.067425,-0.169664,-0.064943,-0.0897266
1.83993,-0.282345,0.360814,0.0971256,0.125456,0.491126,0.326527,-0.212808,0.355178,0.181251,0.078027,0.373552,-0.31283,0.0230414,-0.177359,0.458777,0.164179,-0.232087,-0.224095,0.132839,0.185027,0.106692,-0.000510741,-0.0324888,0.0038944,-0.0852411,0.104653,0.27289,-0.114918,-0.254409,-0.112154
2.16305,-0.42018,0.13643,0.230477,0.100231,0.70156,0.124442,-0.0798809,0.363647,0.140371,0.0498822,0.143856,-0.144091,0.00780023,-0.190727,0.458787,0.158435,-0.265457,-0.314985,0.107972,-0.089066,0.0271431,-0.0287592,-0.0620658,-0.0571233,-0.105667,0.0263278,0.197071,-0.190837,-0.231452,-0.248273
1.8456,-0.443049,0.00681777,0.262267,0.43751,0.655007,0.696216,-0.20839,0.337765,0.262203,0.215544,0.370346,-0.162055,0.128578,-0.076993,0.443952,0.126621,0.0695137,-0.239672,0.243756,-0.158464,0.226044,0.0896723,0.0997868,0.0538674,-0.0230957,0.0144223,0.158666,-0.0988784,-0.254761,0.124004
1.60731,-0.399166,0.379935,0.465304,0.257866,0.840421,0.699175,-0.271422,0.367635,0.122833,-0.0142445,0.131936,-0.072958,0.178988,-0.0800013,0.438795,0.11664,-0.0807942,-0.124385,0.290594,-0.0458886,0.247449,0.106039,0.112832,0.00142352,0.0716735,0.16922,-0.0332671,-0.0379165,-0.113823,-0.0386318
1.84797,-0.399817,0.147234,0.513247,0.502337,0.757043,0.724787,-0.225899,0.350456,0.173538,0.100429,0.0176634,-0.334603,-0.0209815,-0.0935076,0.435547,0.239955,-0.308485,-0.232247,0.166083,0.151626,0.0339478,0.0119488,0.182968,-0.0736702,-0.0829374,0.190186,0.140387,-0.129333,-0.523119,-0.209583
1.57958,-0.339008,0.326313,0.560747,0.561467,0.612563,0.231195,-0.189508,0.349695,0.0935992,-0.0489281,0.137545,0.00438775,0.00831406,-0.0338673,0.49157,0.146695,-0.146863,-0.0860519,0.299379,0.219713,0.219967,0.0906099,0.0512431,0.0980658,0.117383,0.18999,0.123998,-0.0308796,0.101742,-0.107153
1.67367,-0.392966,0.431451,0.337003,0.321326,0.556341,0.475229,-0.223288,0.369191,0.146559,0.043572,0.0628462,0.043955,0.0184054,-0.129311,0.498019,0.105666,-0.0299237,-0.218332,0.191784,-0.100493,0.184585,0.0769938,0.0393423,0.00819773,-0.0347225,0.0919172,0.0812681,-0.0449755,-0.0958636,-0.148901
1.73371,-0.406275,0.46063,0.305248,0.165234,0.40367,0.366088,-0.168076,0.346662,0.13303,0.0912148,0.161425,-0.271331,-0.00990984,-0.11512,0.522248,0.170022,0.064092,-0.0660419,0.337367,0.0529028,0.209983,0.160182,-0.160421,0.166532,0.0599222,0.183367,0.299594,0.0809123,-0.13619,0.0450333
1.65939,-0.393955,0.349594,0.250258,0.307313,0.33827,0.418843,-0.159307,0.35244,0.185437,0.365772,0.407886,-0.142863,0.261284,-0.0158786,0.477317,0.181808,0.0389218,-0.25676,0.226877,-0.0287699,0.180733,0.0222988,-0.0794833,-0.147522,-0.0191384,0.0456179,0.149122,-0.0740196,-0.236393,-0.00361714
1.90788,-0.43739,0.261559,0.42571,0.424377,0.529682,0.325345,-0.190331,0.355126,0.109776,0.0926923,0.22422,-0.00268712,0.0119563,-0.13551,0.488255,0.200002,-0.0137843,-0.29774,0.171988,0.107643,0.14661,0.0123456,0.266987,-0.0789784,0.0501865,0.0614028,0.195621,-0.171757,-0.262286,-0.074578
1.80285,-0.441947,0.134902,0.496623,0.460707,0.86148,0.504291,-0.297972,0.352127,0.0624328,0.0937619,-0.0106052,0.074034,0.0489554,0.0775024,0.55479,0.116893,0.073914,-0.203176,0.227019,-0.1601,0.214755,0.0652973,0.069327,0.0253653,-0.0606657,0.0904993,0.0146203,-0.0723219,-0.144636,-0.147203
1.88369,-0.192954,0.366105,0.0423268,0.274372,0.504226,0.301323,-0.188249,0.368023,0.271553,-0.0385457,0.0426332,-0.368399,-0.105694,-0.158979,0.467736,0.27447,-0.177025,-0.19051,0.25943,0.204819,0.0562738,0.109759,0.357864,-0.094644,-0.0739427,0.0960076,0.220233,-0.0598462,0.0865853,0.0827217
2.19958,-0.446669,0.323849,0.146095,-0.00929304,0.505276,0.484265,-0.232073,0.339231,0.216773,-0.0414031,0.077379,-0.291929,-0.0232175,-0.45343,0.528661,0.136392,-0.143315,-0.254933,0.217218,0.0572017,0.119336,0.0446246,0.261629,0.0497848,0.0073354,0.107612,0.0926967,-0.109362,-0.292247,-0.195929
1.9248,-0.518541,0.312188,0.169986,0.193187,0.320303,0.17912,-0.148134,0.322459,0.253321,0.282169,0.194904,-0.23218,0.05907,0.0043404,0.482206,0.2049,-0.0949114,-0.0878197,0.237207,0.186688,0.149759,0.0795937,0.133558,0.0113832,0.0466414,0.112896,0.172625,-0.0718252,-0.393776,-0.251979
1.90299,-0.499019,0.316982,0.354833,0.491268,0.578283,0.310478,-0.194468,0.339776,0.0119486,0.0116292,0.0122882,0.0109903,-0.0178262,0.00101005,0.525961,0.0745219,-0.122788,-0.140636,0.115249,-0.00153587,0.061422,0.00342692,0.144403,-0.0103922,-0.107353,0.000462778,0.0832424,-0.110968,-0.0342307,-0.066438
1.62629,-0.510283,0.321847,0.32363,0.349465,0.546651,0.430611,-0.248822,0.340679,0.370743,0.336632,0.371228,-0.332653,0.226953,0.0398025,0.48152,0.10852,-0.200129,-0.182047,0.258595,-0.132729,0.194428,0.077245,-0.0495641,-0.0635336,-0.0407461,0.113432,0.106679,-0.054249,-0.0843637,-0.0657965
1.69357,-0.425215,0.04498,0.62681,0.703822,1.02641,0.894025,-0.235804,0.361534,0.117487,0.194634,0.13552,-0.078128,0.00819969,-0.0519529,0.480429,0.169546,0.0524947,-0.272468,0.152831,0.0176159,0.126505,0.0560496,0.160684,-0.0456833,0.0120667,0.0705434,0.158938,-0.156236,0.0632035,0.0673607
1.86828,-0.5086,0.156077,0.509906,0.401165,0.877745,0.524671,-0.186107,0.366898,0.114986,0.0204062,0.180562,-0.298462,0.213084,-0.0623794,0.453172,0.148828,-0.0653945,-0.119813,0.19397,0.376405,0.163553,0.0224146,-0.0779952,-0.129766,-0.036606,0.12265,0.314619,-0.0444508,-0.226931,-0.216927
1.746,-0.324396,0.057383,0.591258,0.405959,0.80294,0.391646,-0.237578,0.367152,0.224543,0.317866,0.190234,-0.140736,-0.000548228,-0.129922,0.442173,0.136601,-0.274919,-0.274153,0.174632,0.0411273,0.0536229,0.0977004,0.0901214,-0.0607214,-0.123973,0.126995,0.0670472,-0.145877,-0.158586,0.0692598
1.79832,-0.238104,0.291561,0.33875,0.329048,0.357022,0.233395,-0.160077,0.380936,0.178292,0.154472,0.128309,-0.302873,-0.0148451,-0.12061,0.475538,0.0932843,-0.04368,-0.187006,0.113141,-0.0490673,0.0771213,-0.0202779,-0.110311,0.00428126,-0.0367223,-0.0703449,0.132757,-0.0995796,-0.0644805,-0.0488681
1.66437,-0.322215,0.384967,0.35285,0.440253,0.712229,0.615335,-0.272925,0.365076,0.0243373,0.015017,0.0279005,-0.00596339,0.0302335,-0.00550257,0.511515,0.163948,-0.101314,-0.311934,0.0590103,0.105998,-0.0200501,-0.0559798,0.0357029,-0.183157,-0.0793324,-0.0882244,0.142854,-0.193035,-0.0521544,-0.193672
2.06642,-0.529231,0.255886,0.364696,0.364592,0.61953,0.473077,-0.22934,0.362477,0.205584,-0.018779,-0.0453111,-0.245579,0.0417928,-0.125246,0.454395,0.0790595,0.0149584,-0.149869,0.133644,-0.096637,0.0836029,-0.0524735,-0.0243144,-0.0834033,-0.0234274,0.0431843,0.0623097,-0.117553,-0.0358391,-0.029076
1.83611,-0.358061,0.235922,0.222938,0.350206,0.37931,0.383189,-0.236304,0.351651,0.189002,0.405937,0.111969,-0.154762,0.0208732,-0.354365,0.446361,0.166179,0.0714435,-0.207279,0.204454,0.0508896,0.105127,0.0699922,-0.132429,0.00100274,-0.0704323,0.235377,0.185416,-0.0785875,-0.000396366,-0.00457146
1.67182,-0.293818,0.196821,0.392523,0.535601,0.785224,0.401159,-0.216419,0.343695,0.0539158,-0.024657,0.0795564,-0.174801,-0.109625,-0.0244026,0.497424,0.113527,-0.147176,-0.202324,0.232709,0.17059,0.188568,0.0216767,0.0385713,0.0653267,0.0215225,0.056973,0.107046,-0.0383955,-0.145109,-0.114215
1.88299,-0.366174,0.307831,0.0739671,0.201402,0.617962,0.28903,-0.249625,0.345031,0.117171,0.223137,-0.018465,-0.196214,0.0849764,-0.0325806,0.43702,0.211315,-0.205074,-0.144311,0.193637,-0.0811484,0.161008,0.0237457,0.269326,-0.101422,-0.0611265,0.103632,0.31964,-0.0674527,-0.277208,0.0281345
2.06515,-0.331499,0.252287,0.0741371,0.165466,0.395282,0.419416,-0.219627,0.378955,0.36556,0.0299988,-0.114175,-0.370669,0.0953427,-0.269447,0.501436,0.131042,0.022971,-0.259806,0.211196,0.174647,0.12357,0.0491891,0.15667,-0.00234311,-0.046663,0.0820838,0.252786,-0.0938054,0.0537427,-0.0615714
1.91628,-0.301984,0.142478,0.176685,0.05861,0.449405,0.453124,-0.196634,0.346165,0.124784,0.0832446,0.209993,-0.215349,0.177431,-0.0535359,0.495399,0.120214,0.119621,-0.206153,0.195222,-0.0260226,0.104303,0.0380176,0.231663,-0.0561907,-0.0433354,0.137521,0.229284,-0.0968182,-0.284931,-0.0887203
1.64772,-0.51707,0.337181,0.377531,0.489538,1.03599,0.402324,-0.226265,0.337922,0.0632408,0.110517,-0.00267106,-0.128096,0.00426732,0.00836349,0.473579,0.106757,-0.101685,-0.31437,0.181848,0.0631254,0.129521,-0.00127143,0.0654205,-0.054908,0.0133451,0.118992,0.0783923,-0.0508691,0.0931145,-0.157584
1.5334,-0.260953,0.449676,0.404534,0.401421,0.624081,0.67283,-0.184636,0.34603,0.1217,0.0202586,0.209531,-0.174825,0.0858634,0.0018056,0.48577,0.0968779,-0.173733,-0.141819,0.253938,-0.0674212,0.166391,0.0123957,0.0510693,-0.0545432,0.0535392,0.0928573,0.0297447,-0.0628657,-0.0423706,0.094859
1.84155,-0.242524,0.331771,0.125473,0.21562,0.712987,0.405756,-0.294617,0.359564,0.0895173,0.134231,0.153752,-0.0957945,0.112436,-0.127878,0.583695,0.164112,0.0132272,-0.187004,0.278201,-0.375053,0.157347,0.0323416,0.0141159,0.0770303,0.0520377,0.0809363,0.259473,-0.0316974,-0.227899,-0.282574
1.80526,-0.291272,0.159388,0.146148,0.379442,0.631662,0.93319,-0.235935,0.332426,0.140783,0.116737,-0.0974014,-0.201192,0.0589705,-0.182338,0.440774,0.14278,-0.0848003,-0.146286,0.202473,0.191472,0.00573373,0.0495071,-0.0333964,-0.0778252,-0.0601386,0.08174,0.0392356,-0.111132,-0.0740183,-0.154864
1.82047,-0.363073,0.529086,0.186323,0.354415,0.476114,0.462142,-0.272495,0.340309,0.194287,0.110291,-0.0654818,-0.21847,-0.0576045,-0.395904,0.45725,0.298472,0.00963432,-0.19206,0.207388,-0.0482391,0.129086,0.076914,-0.229743,0.025071,0.00232258,0.151654,0.143025,-0.0523794,-0.265928,-0.187356
1.9076,-0.499416,0.472382,0.239287,0.170309,0.262248,0.26395,-0.118505,0.356617,0.187995,0.166319,0.127905,-0.279249,0.0490864,-0.118626,0.463715,0.0961529,-0.0549641,-0.172623,0.183919,0.0190089,0.069511,0.0514023,0.0497839,-0.0434583,0.0612195,0.130031,0.160516,-0.0459574,-0.00513663,-0.0865485
1.93077,-0.276966,0.239545,0.104866,0.291815,0.331569,0.577336,-0.23291,0.352785,0.353756,0.112846,0.184867,-0.271295,0.0228737,-0.579657,0.447902,0.102177,-0.228218,-0.178454,0.246577,0.0144249,0.192051,0.0574031,-0.00634878,0.0126832,0.0803316,0.147836,0.212898,0.0157493,-0.161403,-0.156398
2.15891,-0.496347,0.184498,0.260816,0.268058,0.42547,0.310125,-0.153994,0.341971,0.146025,0.0577141,0.0945346,-0.357411,-0.110784,-0.246867,0.462616,0.161967,0.118791,-0.158912,0.16852,-0.0548412,0.113094,0.0192176,0.0905289,-0.0980843,-0.0944891,0.0584436,0.165266,-0.0297138,-0.116655,-0.16345
2.1897,-0.500841,0.184931,0.191702,0.271208,0.553667,0.275664,-0.230002,0.353843,0.117553,0.049916,0.0408807,-0.225745,0.0524483,-0.135282,0.519388,0.187608,0.0383579,-0.246125,0.0663246,0.18509,0.00686065,-0.048596,-0.226869,-0.0769858,-0.161206,0.0303212,0.241791,-0.147466,-0.115481,-0.12823
1.98636,-0.557146,0.238753,0.341997,0.1804,0.566692,0.501241,-0.209901,0.331283,0.137347,0.145567,-0.153545,-0.292462,0.0631024,-0.137499,0.467647,0.260909,0.172982,-0.219509,0.218298,0.409671,0.132073,0.115673,-0.0623731,-0.0129477,0.0339882,0.134727,0.179131,0.0105216,0.0983124,-0.260761
2.12895,-0.576956,0.449441,0.12991,0.0223539,0.187286,-0.144016,-0.161337,0.360915,0.114002,0.0627825,0.225282,-0.103641,0.0704929,-0.0400193,0.500009,0.0813363,0.0346698,-0.181968,0.148202,-0.118681,0.0768866,0.0375275,-0.0800977,0.0363815,-0.0494658,0.04011,0.0734778,-0.0734317,-0.192064,-0.0633515
1.84391,-0.263448,0.133166,0.157882,0.405386,0.71264,0.378118,-0.294037,0.355745,0.378543,0.395924,0.137457,-0.267229,0.143298,-0.252128,0.424731,0.142296,0.0590476,-0.159103,0.235742,0.269077,0.153424,0.0727138,-0.169448,-0.0675321,-0.0595537,0.133457,0.0256676,-0.153446,-0.217027,-0.0517713
1.98676,-0.364575,0.193648,0.339257,0.17805,0.546705,0.528682,-0.273272,0.369652,0.455404,0.198209,0.0842834,-0.142045,0.158029,-0.346048,0.522068,0.133939,-0.117788,-0.372238,0.143471,0.0132423,0.0441815,-0.059922,0.134399,-0.175862,-0.0396438,0.00706968,0.142486,-0.215731,-0.280239,-0.328417
2.08538,-0.380339,0.056561,0.161705,0.386012,0.649162,0.292722,-0.155426,0.353265,0.213926,0.2131,0.0954991,-0.230134,-0.0664654,-0.28171,0.510654,0.170072,-0.0756723,-0.266026,0.201399,-0.0898726,0.170859,0.0321363,-0.0557521,0.00259012,0.00509344,0.095044,0.218533,-0.0763904,-0.258064,-0.351747
1.85002,-0.371475,0.340465,0.19594,0.285453,0.365443,0.167449,-0.141621,0.381174,0.138456,0.253737,0.325851,-0.124779,0.0522028,-0.241417,0.442783,0.169668,-0.0580018,-0.184432,0.223012,0.0250879,0.0846995,0.0727219,0.233251,0.11881,-0.0701142,0.191317,0.160379,-0.0281654,-0.0638247,0.119053
2.06915,-0.450354,0.186506,0.313478,0.373747,0.467207,0.472704,-0.246849,0.359619,0.148881,0.179594,-0.0492724,-0.330046,0.0367487,-0.345094,0.430466,0.10486,0.0159494,-0.28711,0.180809,-0.222334,0.11406,0.0384929,-0.175239,-0.0068227,-0.0211463,0.0932946,0.0534931,-0.188286,-0.0537906,-0.0827906
1.83619,-0.2308,0.357465,0.371643,0.156354,0.713867,0.117218,-0.170015,0.360341,0.109713,0.0961513,0.103124,-0.382423,-0.0300493,-0.0834703,0.439445,0.181631,-0.208869,-0.0824332,0.170909,0.0525092,0.030002,0.0647432,-0.00514395,-0.113326,-0.0719803,0.0708302,0.0605652,-0.0867802,-0.0578175,0.0211663
2.18539,-0.402619,0.177319,0.0439198,0.0161545,0.484092,0.0783779,-0.247743,0.343717,0.107772,0.0531439,0.0585098,-0.115051,-0.0882977,-0.162927,0.500467,0.129202,-0.103189,-0.225812,0.153772,-0.064782,0.0689223,-0.0102676,0.192485,-0.0172293,-0.1282,0.0718922,-0.00193582,-0.1654,-0.033255,-0.122576
2.49317,-0.52862,0.181567,0.0708101,0.178591,0.288855,0.450315,-0.16832,0.358749,0.298809,-0.097514,0.0280021,-0.562189,-0.432675,-0.374312,0.45291,0.15475,0.0360296,-0.182492,0.201416,-0.0225688,0.108477,0.034788,0.0919991,-0.0195301,-0.0182473,0.140913,0.137064,-0.0750516,-0.135897,0.0952485
2.45072,-0.5382,0.170572,-0.16585,0.0647572,0.242408,-0.0428444,-0.206353,0.35549,0.200899,0.239842,0.0476755,-0.109221,-0.211681,-0.379478,0.465974,0.199142,-0.051899,-0.223266,0.162695,-0.042613,0.179546,0.112823,0.151014,-0.0321629,0.0103032,0.0316708,-0.0809319,-0.133736,-0.0141443,-0.16175
2.17341,-0.642346,0.00653186,0.156698,0.314215,0.579269,0.491504,-0.237974,0.35032,0.109932,0.428164,-0.0732799,-0.0946538,0.0236993,-0.0730717,0.544565,0.158708,-0.0105256,-0.169749,0.186944,0.157854,0.178312,0.0885238,0.236739,-0.0605277,0.0554979,0.256589,0.127177,-0.0749218,0.00121867,-0.0120358
1.95995,-0.517602,0.228365,0.297689,0.172187,0.436766,0.455926,-0.201602,0.345478,0.0738735,0.105416,0.112392,-0.133216,0.0213647,-0.214979,0.548829,0.173997,0.0635209,-0.19395,0.191937,0.0215216,0.1695,0.0816259,-0.101873,-0.0593076,0.0121512,0.145263,0.132012,-0.105122,-0.156807,-0.193819
1.82637,-0.526406,0.249383,0.459816,0.581609,0.783941,0.552547,-0.247546,0.360437,0.272213,0.0367894,-0.0982145,-0.375613,-0.125321,-0.147434,0.494316,0.139515,-0.276037,-0.298233,0.169898,-0.112286,0.0878379,0.00615187,0.124631,-0.02143,0.0140766,0.0726097,0.0736371,-0.0688066,-0.22059,-0.080077
1.91782,-0.286465,0.211306,0.153803,0.167629,0.455403,0.652234,-0.258551,0.36038,0.416795,0.35321,0.193003,-0.262976,0.03298,-0.323295,0.623362,0.110496,0.0199173,-0.127766,0.171546,0.0377645,0.108367,0.0123405,0.0219655,-0.07328,-0.13664,0.0816341,0.0218067,-0.126463,-0.205692,-0.187457
1.81935,-0.583956,0.234419,0.489729,0.442363,0.782444,0.358483,-0.189866,0.345198,0.195237,0.264024,0.304239,-0.0842474,0.0470745,-0.0723266,0.435802,0.115377,0.0366278,-0.15511,0.193221,0.0140638,0.0942734,-0.030557,0.00950406,0.0304333,-0.091407,0.0501061,0.0678069,-0.0895823,-0.0711061,-0.212484
1.56506,-0.135646,0.267709,0.134718,0.467799,0.646686,0.576401,-0.177559,0.348864,0.0980614,0.253337,0.132292,-0.0658896,-0.0245279,-0.0725236,0.445797,0.0868712,-0.125924,-0.22135,0.261427,-0.0899486,-0.0157701,0.0410316,0.170602,-0.0124067,0.0116016,-0.00112801,0.114039,-0.102189,-0.0412369,-0.0257374
1.68699,-0.113192,0.417889,0.100897,0.273578,0.828876,0.403657,-0.251161,0.376033,0.195911,0.0929997,0.196887,-0.013148,0.0833804,-0.234269,0.46391,0.182028,-0.20111,-0.209218,0.134164,-0.279867,0.147128,-0.0209324,0.299943,-0.220154,-0.0474546,0.0650013,0.180797,-0.172145,-0.20282,-0.039247
1.58786,-0.261285,0.191872,0.471498,0.300612,0.664305,0.631713,-0.277991,0.374016,0.158708,0.21925,0.301007,-0.219752,-0.0663912,-0.133421,0.507029,0.19555,-0.179259,-0.235921,0.201991,0.162031,0.0299629,0.0475801,0.506456,-0.0172219,0.0410545,0.0301368,0.0202881,-0.0487485,-0.170746,-0.196388
1.57526,-0.237318,0.250232,0.283661,0.340722,0.663895,0.706997,-0.261565,0.347165,0.171388,0.328496,0.271906,-0.273403,0.203425,-0.0792283,0.480339,0.152459,-0.00620666,-0.250949,0.152263,0.0338286,-0.024521,0.0400736,0.159451,-0.0667222,-0.0953888,0.136076,0.169493,-0.0592562,-0.152074,-0.198011
1.66647,-0.154665,0.161873,0.0758859,0.357774,0.652421,0.561808,-0.209566,0.36644,0.202915,0.327618,0.0992935,-0.144795,0.214553,-0.126134,0.456926,0.157455,-0.17111,-0.185152,0.260372,0.0908686,0.14543,0.0958037,0.116574,-0.000946737,-0.00481419,0.216595,0.0126656,-0.0722053,-0.443551,-0.136652
1.79611,-0.410092,0.28067,0.193525,0.287656,0.771811,0.652216,-0.24099,0.336327,0.462948,0.456676,0.0944934,-0.380137,0.0309856,-0.0441153,0.474494,0.184808,-0.0917833,-0.327726,0.237192,-0.0136183,0.0564848,0.0338008,0.211937,0.0169868,-0.0780955,0.0452799,0.112877,-0.113533,-0.367763,-0.166892
2.06315,-0.384321,0.171375,0.347995,0.310903,0.293011,0.0279758,-0.091971,0.355582,0.0808294,-0.020556,0.0514285,-0.126699,-0.180433,0.0262442,0.455658,0.150609,-0.0261549,-0.168765,0.117058,0.0608436,0.0808602,-0.0256705,0.0189637,-0.0616385,0.0126257,0.194175,0.194634,-0.125914,-0.345163,-0.0492532
