alpha,public,urban,primary,secondary,tertiary,n_services,log_ID_p_bldgspace,logVisits,logVisitsPP_TB,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines
1.07244,-0.356219,0.323482,0.334356,0.5126,0.0877629,0.122571,0.092993,-0.282361,-0.410249,0.678012,0.369512,0.39402,0.373473,-0.630378,-0.0123138,0.199569
1.24493,-0.396709,0.330294,0.262537,0.849497,0.121774,0.240316,0.0569646,-0.321316,-0.566818,0.642766,0.47969,-0.00777408,-0.03581,-0.511656,-0.352678,0.214802
1.22586,-0.246687,0.321192,-0.0676694,0.494501,0.606274,0.220424,0.0255662,-0.301181,-0.560986,0.779172,0.118348,0.00539939,0.201884,-0.199389,0.0170991,0.147535
1.51967,-0.497746,0.435463,-0.0717016,0.253403,-0.358299,0.0780522,0.0830559,-0.183887,-0.50275,0.641303,0.181728,0.0726739,0.0476951,-0.680091,-0.150172,0.147502
0.843293,-0.244,0.18429,0.352819,0.683427,0.0931565,0.0612277,0.0688494,-0.1504,-0.500954,0.770317,0.275838,0.227799,0.0719143,-0.529395,0.262839,0.18336
1.17031,-0.332517,0.39302,0.342902,0.481339,0.121543,0.296981,0.0306915,-0.293875,-0.436482,0.683887,0.188324,0.148543,0.136466,-0.295353,-0.16944,0.0544741
1.18198,-0.289358,0.3462,0.105946,0.43187,-0.0613163,0.212338,0.0721469,-0.326156,-0.305887,0.66826,0.102675,0.067974,0.110537,-0.10339,-0.0321278,0.0613979
1.07909,-0.361807,0.367346,0.343151,0.575766,-0.0875489,0.183596,0.110458,-0.338564,-0.413521,0.64258,0.233819,0.175092,0.187496,-0.158517,-0.111977,-0.188162
1.34508,-0.381053,0.142041,0.374148,0.403154,-0.0365255,0.123716,0.11748,-0.267995,-0.390869,0.616027,0.13513,0.199262,0.117756,-0.27116,0.0822376,0.0277786
1.05063,-0.361613,0.478519,0.220594,0.830182,0.467304,0.362318,0.0101878,-0.614217,-0.33865,0.821607,0.039121,-0.00439523,-0.0132581,-0.0260998,0.0099018,0.0373144
1.17838,-0.427563,0.0566343,0.224374,0.664366,0.250699,0.274143,0.00415893,-0.311589,-0.486172,0.710097,0.199949,0.132936,0.263307,-0.236666,0.00755321,0.255044
1.26113,-0.463594,0.260192,-0.0411375,0.619144,-0.319621,0.218205,-0.0159835,-0.302507,-0.399358,0.686271,0.203497,0.301984,0.00930138,-0.365376,0.0292427,0.0878706
1.10945,-0.318015,0.238205,0.320918,0.707511,0.155114,0.226058,-0.00142688,-0.331095,-0.520642,0.758784,0.0569475,-0.0431353,-0.00164088,-0.0592805,0.141067,0.0142318
1.314,-0.293263,0.299456,0.0303,0.413269,-0.086629,0.228391,0.0690046,-0.344817,-0.511492,0.78645,0.0746151,0.0142339,0.137711,-0.00642881,-0.0417493,-0.00306249
1.35937,-0.276813,0.182136,-0.0477692,0.428368,0.0914765,0.233632,0.129948,-0.398755,-0.34717,0.812143,0.16168,-0.0603525,0.29457,-0.291397,0.0863019,-0.0553666
1.09128,-0.33237,0.585629,0.00797126,0.635752,0.130377,0.158909,0.0264239,-0.340378,-0.41745,0.849006,0.127208,0.0618649,0.143745,-0.225876,0.0814406,-0.0465125
1.15304,-0.384693,0.305378,0.284055,0.344249,-0.00385516,0.130379,0.0139728,-0.311256,-0.381534,0.664033,0.139526,0.242628,0.0296996,-0.219409,0.0106601,-0.0777916
1.32682,-0.31019,0.303775,0.15483,0.465605,0.0296527,0.108101,0.00762861,-0.0930422,-0.398715,0.714255,0.307341,0.0900142,0.136945,-0.791035,-0.325656,-0.126375
1.13397,-0.360265,0.379987,0.0159572,0.575517,0.140442,0.194098,0.0752189,-0.288486,-0.435282,0.650061,0.457851,-0.0605637,0.0406837,-0.52079,-0.0799009,0.0276872
1.28132,-0.415905,0.512942,0.248713,0.402191,0.0913759,0.22693,0.0733961,-0.351221,-0.385875,0.761288,0.0421229,-0.0613985,0.0146218,-0.0950744,0.0673225,-0.00329775
1.20649,-0.268754,0.287296,0.253568,0.306395,-0.325218,0.216296,0.0471011,-0.309148,-0.507864,0.757345,0.062553,-0.103597,-0.0547369,-0.116722,-0.00190904,0.0693763
0.997816,-0.277424,0.326434,0.256559,0.432317,0.297745,0.219128,0.0531509,-0.353294,-0.547193,0.734361,0.202705,0.278515,0.328328,-0.398492,-0.0944808,0.177956
1.3371,-0.301845,0.265329,0.526768,0.29392,-0.0641196,0.1517,0.221343,-0.214519,-0.418922,0.777736,0.389966,0.0267109,0.382617,-0.497233,-0.657102,0.0641837
1.11987,-0.360435,0.370344,0.285001,0.408309,0.145377,0.160106,0.0613882,-0.258597,-0.397456,0.72093,0.237017,0.237031,0.111221,-0.481261,-0.173074,0.106815
1.21727,-0.335176,0.326819,0.130647,0.516013,0.0522587,0.200512,0.023226,-0.295906,-0.564288,0.806497,0.153028,-0.0523476,0.189758,-0.441214,-0.0831076,0.141905
1.11014,-0.390268,0.249053,0.165124,0.473616,-0.287678,0.178404,0.196442,-0.123411,-0.399647,0.715536,0.363152,0.0367685,0.776907,-0.497913,0.0119036,0.13144
1.21397,-0.285971,0.23485,0.029664,0.474721,0.352529,0.102421,0.120421,-0.242601,-0.356952,0.691123,0.241498,0.149554,0.523004,-0.394593,-0.0263758,-0.177223
1.29168,-0.346031,0.171373,-0.0365199,0.612103,0.0775317,0.0496846,0.0294051,-0.198704,-0.408389,0.698423,0.21189,0.0350211,0.0844983,-0.666641,0.0347614,0.151594
1.18669,-0.505068,0.267582,0.132647,0.52865,0.375631,0.223946,0.0611302,-0.434333,-0.30624,0.697099,0.224226,0.298598,0.487058,-0.247736,-0.0398254,-0.0648627
0.871632,-0.263293,0.215789,0.437207,0.830335,0.200716,0.192525,0.0658729,-0.329435,-0.293104,0.797244,0.251091,0.298341,0.440069,-0.308775,0.0103474,-0.0723578
1.2517,-0.273146,0.199232,0.237444,0.324479,0.150777,0.205317,0.150067,-0.255634,-0.385384,0.744785,0.527576,0.203257,0.31583,-0.417034,-0.159973,0.0895763
1.30989,-0.345911,0.278813,0.194734,0.273068,-0.152349,0.26922,0.0406017,-0.314137,-0.566179,0.679165,0.186277,0.169386,0.0871535,-0.326206,-0.0796563,0.0316225
1.36844,-0.453192,0.313319,0.0990663,0.196205,-0.306148,0.190839,0.0474344,-0.120511,-0.652599,0.718571,0.609461,0.0460027,0.0911298,-0.571316,-0.119846,0.292602
1.20785,-0.348882,0.304109,0.237591,0.478218,-0.00887148,0.128989,0.0833502,-0.258278,-0.486498,0.711641,0.162963,0.0709173,0.365017,-0.383333,-0.154917,-0.0604264
1.22472,-0.364813,0.378795,-0.112232,0.550335,-0.244011,0.281732,0.136592,-0.296903,-0.611063,0.761541,0.310533,0.144628,0.431106,-0.260821,0.24583,0.208117
1.07903,-0.241687,0.518198,0.0974511,0.347063,-0.100858,0.284705,-0.0451486,-0.385298,-0.385879,0.714282,0.103471,0.1265,-0.012443,-0.171743,0.0716764,0.0823699
1.26078,-0.353419,0.268282,0.124975,0.385478,0.400923,0.2144,0.0284322,-0.362269,-0.452408,0.702469,0.0832753,0.148911,0.149301,-0.138512,-0.0674778,-0.044709
1.23344,-0.335702,0.455693,-0.00604895,0.438504,-0.481547,0.302227,0.0803811,-0.320052,-0.340348,0.693814,0.211104,0.134367,0.27142,-0.0782996,-0.0927201,0.0129702
1.21053,-0.264465,0.209278,0.205131,0.338851,0.130823,0.19597,0.0708747,-0.293326,-0.35655,0.694532,0.440447,0.0539733,0.344855,-0.278945,0.315036,0.149025
1.22105,-0.446951,0.130807,-0.197064,0.376715,0.196395,0.300954,0.0800437,-0.383342,-0.482194,0.715721,0.417593,0.129643,0.561896,-0.030002,0.0299806,0.405244
1.2659,-0.35144,0.326166,0.368511,0.496233,0.0383873,0.257549,0.0718159,-0.243749,-0.356972,0.809258,0.367995,0.174073,0.247494,-0.526246,-0.340502,-0.0359736
0.989216,-0.255411,0.349745,0.248202,0.559444,0.367294,0.10672,0.0561564,-0.237841,-0.484528,0.705638,0.384728,-0.0237782,0.234462,-0.646132,-0.0723619,-0.00111957
1.12351,-0.207456,0.169273,0.383877,0.397838,0.281181,0.380741,-0.0695546,-0.470029,-0.547815,0.734424,0.0656069,-0.0089036,0.103434,-0.0178443,0.0561806,0.0066781
1.08411,-0.436418,0.345521,0.321884,0.684682,0.37489,0.270317,0.0576426,-0.320092,-0.418721,0.654878,0.269199,0.251305,0.308066,-0.467381,-0.0689124,0.104526
0.584635,-0.32743,0.562357,0.404593,0.789529,0.181026,0.173717,0.0872674,-0.460363,-0.208434,0.708073,0.290567,0.485413,0.377698,0.0110431,0.293218,0.0422146
1.12681,-0.311648,0.399543,0.0203579,0.561198,0.21579,0.190936,0.06125,-0.351051,-0.43972,0.721189,0.139626,0.087627,0.0990542,-0.251335,0.080948,0.117474
1.18627,-0.304192,0.310038,0.350697,0.687811,0.527596,0.231657,0.0928048,-0.318369,-0.334843,0.793642,0.317813,0.0601103,0.0681358,-0.619896,0.0814114,-0.11039
1.31233,-0.296809,0.462991,-0.0293576,0.389867,0.109123,0.22729,0.0724907,-0.303587,-0.535292,0.777967,0.0914031,-0.116169,-0.0819365,-0.106585,0.0332846,0.012198
1.57094,-0.342701,0.265584,0.0594581,0.523699,-0.330808,0.122201,0.0587654,-0.222004,-0.470925,0.665173,0.705855,0.0328623,-0.027876,-0.593376,-0.30174,-0.213383
1.3258,-0.364262,0.144416,0.27476,0.666527,0.184112,0.21873,0.120258,-0.359387,-0.462451,0.682738,0.290465,-0.018571,0.2016,-0.307085,0.204512,0.0617385
1.45389,-0.262202,0.196151,0.239525,0.588126,-0.0720615,0.157981,0.110634,-0.204719,-0.237903,0.672974,0.371857,-0.00726867,0.16488,-0.390054,-0.204717,-0.363779
1.27088,-0.326901,0.306868,0.0319071,0.551047,0.124115,0.183786,0.0167965,-0.250983,-0.367195,0.730546,0.339154,0.198213,0.152814,-0.658534,0.201917,0.0515373
1.23333,-0.31757,0.466567,0.331119,0.503288,0.362524,0.202158,0.160543,-0.438622,-0.395337,0.754491,0.228596,0.0177427,0.102554,-0.545786,-0.205312,-0.169033
0.938277,-0.334205,0.346326,0.20449,0.478502,0.410238,0.126333,0.0537058,-0.283163,-0.51786,0.749927,0.267268,0.231499,0.101781,-0.227926,0.175348,0.278668
1.28427,-0.316358,0.379134,0.324217,0.425624,0.0401646,0.186974,0.00356691,-0.24242,-0.484714,0.700514,0.195532,-0.177702,-0.0364925,-0.17183,-0.21771,0.0285327
1.29461,-0.339968,0.31337,0.350189,0.494521,0.0631742,0.239073,0.0136371,-0.268031,-0.444773,0.769444,0.194931,0.103348,0.110478,-0.540671,0.0458886,-0.0352586
1.29821,-0.378381,0.262241,0.249245,0.545653,0.172537,0.17704,0.111837,-0.361748,-0.31305,0.660948,0.296243,0.125792,0.137683,-0.697564,0.0449734,-0.287258
1.04962,-0.292792,0.38323,0.132165,0.476174,0.256058,0.197832,0.236509,-0.211565,-0.55115,0.648989,0.211845,-0.110281,0.329341,-0.401448,0.288734,0.143401
1.36851,-0.411653,0.294196,0.0164056,0.218199,-0.121635,0.308296,0.0174945,-0.318366,-0.418744,0.766749,0.33557,0.168527,0.142177,-0.311749,-0.163361,0.153473
1.38884,-0.389544,0.202692,0.336641,0.48444,-0.274443,0.165335,0.1601,-0.285586,-0.318784,0.660303,0.349986,0.0505309,0.292818,-0.606459,-0.406205,-0.0679685
1.23593,-0.288204,0.389197,0.134516,0.504924,-0.283162,0.157002,0.0978746,-0.209968,-0.508019,0.649353,0.53101,0.00129039,0.175559,-0.858856,-0.385978,0.173028
1.24367,-0.325561,0.27429,0.140603,0.338326,0.105916,0.141949,0.0645567,-0.217935,-0.50605,0.706548,0.197759,0.0657659,0.0644921,-0.515787,0.103897,0.155568
1.52336,-0.343843,0.157215,0.0266083,0.385868,0.0486616,0.218214,0.00583765,-0.195922,-0.547888,0.75089,0.166899,0.0319948,0.243522,-0.352779,0.100103,0.129587
1.31538,-0.337787,0.0325563,0.224448,0.441047,0.113758,0.19163,0.169012,-0.316056,-0.405792,0.716149,0.120742,0.0348248,0.284558,-0.0935228,-0.0447304,-0.0313447
1.38229,-0.368982,0.244635,0.0883122,0.537176,0.452264,0.210392,0.0608686,-0.309389,-0.372052,0.702741,0.321493,0.0652048,0.0434263,-0.852418,-0.291056,-0.23557
1.33331,-0.267408,0.297805,-0.0250538,0.0458623,-0.303621,0.190567,-0.0670719,-0.226591,-0.457598,0.755264,0.0735777,0.125239,0.0185067,0.0161638,-0.027492,0.122288
1.06008,-0.43935,0.261168,0.349704,0.417797,0.400491,0.195623,0.0508444,-0.352429,-0.231859,0.744012,0.208688,0.469011,0.363911,-0.353589,0.1993,-0.146409
1.3404,-0.472113,0.270292,0.0427341,0.614646,-0.106032,0.231387,0.100669,-0.284662,-0.416179,0.734139,0.309056,0.167812,0.358952,-0.548366,-0.103847,0.0363182
1.616,-0.313482,0.313345,0.304715,0.747442,0.099685,0.106741,0.138331,-0.2048,-0.261945,0.740558,0.998553,-0.299068,-0.0663326,-1.39229,-0.734234,-0.463531
1.30473,-0.384053,0.12957,0.134898,0.420452,-0.115512,0.119768,0.165292,-0.256289,-0.631598,0.738844,0.603828,0.236041,0.210122,-0.390524,0.153524,0.494497
1.03641,-0.450817,0.514129,0.326419,0.606176,0.347502,0.325984,0.00341593,-0.471192,-0.2816,0.767603,0.0133131,0.00983288,0.0102247,0.00431658,-0.00239216,-0.0264337
0.866564,-0.380982,0.553318,0.00191551,0.762301,0.00442185,0.161862,-0.067579,-0.320803,-0.449054,0.716741,0.121822,0.228517,0.00474237,-0.0983041,0.070388,0.0454302
1.44209,-0.373945,0.380981,-0.0541585,0.281088,-0.440134,0.112396,0.0551217,-0.173728,-0.48388,0.752607,0.391126,-0.215944,0.347244,-0.669386,-0.308183,0.174035
0.802324,-0.29077,0.492342,0.228754,0.939908,-0.0173097,0.164957,0.00788676,-0.357509,-0.572753,0.792736,0.306936,0.106918,0.0812293,-0.286284,-0.181646,0.110358
1.12275,-0.307944,0.253947,0.0525354,0.33153,-0.194491,0.136278,0.0442177,-0.26089,-0.528364,0.731623,0.258988,0.208453,0.328411,-0.261601,0.276359,0.420855
1.34945,-0.283585,0.116304,0.192107,0.295532,0.0961187,0.299072,0.0445543,-0.21613,-0.544413,0.725184,0.226139,0.0857181,0.323302,-0.248189,-0.21198,0.280077
0.951098,-0.380085,0.309933,0.379366,0.526766,-0.280818,0.177876,0.0250914,-0.324781,-0.401575,0.70959,0.364443,0.569445,0.182846,-0.0897486,-0.107711,0.250266
1.14616,-0.374461,0.275033,0.161806,0.519552,0.322121,0.333735,-0.017545,-0.378449,-0.510117,0.744948,0.205612,-0.0104078,0.25994,-0.359398,-0.0747131,0.167768
1.43559,-0.301014,0.233975,0.172707,0.28481,0.0754253,0.209333,0.104794,-0.246097,-0.411512,0.798561,0.202259,-0.127635,0.219956,-0.529673,-0.204042,-0.0370181
1.37657,-0.455896,0.286197,-0.00269536,0.301866,-0.00683071,0.190185,0.0727727,-0.314841,-0.46758,0.642941,0.119977,0.170978,0.0755068,-0.0930883,-0.0408585,0.185629
1.11442,-0.189183,0.270842,0.422552,0.696194,-0.109978,0.132162,0.10108,-0.142992,-0.609912,0.736147,0.373313,0.0442654,0.128012,-0.565911,-0.247283,0.321319
0.956439,-0.335421,0.313718,0.237808,0.530696,0.00816923,0.301673,0.103364,-0.441937,-0.467955,0.745151,0.405154,0.613314,0.449754,-0.342047,0.0391323,0.378321
1.14879,-0.300618,0.373429,0.232787,0.41621,0.235977,0.175914,0.0049753,-0.313283,-0.304538,0.743123,0.0818119,0.0665906,0.108097,-0.270329,-0.0211253,-0.0590544
1.43404,-0.521841,0.28814,0.0317519,0.247594,0.159032,0.26591,0.00488933,-0.262926,-0.473519,0.715034,0.0179807,-0.00454031,0.0128065,-0.0262377,0.00792962,0.00391574
1.16718,-0.37441,0.248505,0.121155,0.215139,-0.0203106,0.183536,0.134813,-0.267102,-0.399726,0.688768,0.361121,0.245406,0.421645,-0.259973,0.146084,-0.0390658
1.24972,-0.402459,0.31778,0.024695,0.443205,-0.0422193,0.245899,0.0924511,-0.305152,-0.330082,0.695869,0.679428,0.157844,0.467861,-0.557818,-0.106488,-0.125118
1.26463,-0.426922,0.294947,-0.0765719,0.387149,0.17101,0.179764,0.0687927,-0.207664,-0.44345,0.672779,0.243871,0.182817,0.371433,-0.554403,0.0306622,0.32385
0.754515,-0.347707,0.251334,0.264,0.743032,-0.0843189,0.273136,0.0326457,-0.27833,-0.458294,0.698498,0.725813,0.42041,0.742904,-0.0682115,0.0116769,0.565991
0.853205,-0.321289,0.440498,0.204314,0.385159,-0.248231,0.20636,0.0969906,-0.209471,-0.54011,0.726203,0.361446,0.529648,0.383558,-0.197854,0.122787,0.727758
1.39282,-0.420573,0.066869,-8.99827e-05,0.23684,-0.205195,0.169573,0.0716968,-0.204478,-0.350025,0.698323,0.403559,0.37055,0.41937,-0.420288,-0.283706,0.130324
1.21169,-0.330197,0.266467,0.328159,0.486017,0.106371,0.167504,-0.047611,-0.297959,-0.401128,0.778813,0.105888,0.0979421,0.154918,-0.131905,-0.142522,-0.150027
1.19262,-0.309507,0.31902,0.17839,0.287194,-0.0753632,0.228594,0.0637041,-0.301024,-0.399536,0.673445,0.138663,0.229418,0.420825,-0.335281,-0.0475911,-0.0104324
1.22104,-0.408426,0.28449,0.273274,0.567988,-0.0641453,0.217425,0.154802,-0.344637,-0.498414,0.69046,0.0654636,0.0581779,0.0784245,-0.0880816,0.0590759,-0.115351
1.18643,-0.317579,0.429286,0.35836,0.386768,-0.101336,0.239832,0.138199,-0.370435,-0.268195,0.667318,0.481872,0.0138095,0.261413,-0.411301,-0.130038,-0.184793
1.08346,-0.316401,0.243461,0.327283,0.629084,0.061027,0.21871,0.110841,-0.227966,-0.434296,0.71659,0.32333,-0.0584986,0.445066,-0.403455,0.0840632,0.169747
1.15007,-0.376275,0.41955,0.268363,0.561771,-0.110759,0.242123,0.0430516,-0.367317,-0.435071,0.750203,0.0507968,0.00809797,-0.0320626,0.0661683,0.0921172,0.0681883
0.957594,-0.319692,0.293896,0.123028,0.396622,0.312408,0.170064,0.0353788,-0.373057,-0.306827,0.701881,0.361013,0.580611,0.19025,-0.063126,0.125408,0.00594759
1.068,-0.31764,0.302505,0.255282,0.499299,0.0524543,0.0880795,0.00536215,-0.296521,-0.555724,0.716745,0.249731,0.0409393,-0.15119,-0.22864,0.107236,0.15321
1.02728,-0.308417,0.163361,0.155655,0.70042,0.144196,0.218648,0.0301734,-0.310015,-0.429414,0.719369,0.259346,0.33511,0.303939,-0.436343,0.393381,0.35491
1.37077,-0.372958,0.221337,0.164942,0.46323,-0.174662,0.214666,0.0855301,-0.273341,-0.424234,0.654009,0.155551,-0.0441354,0.195676,-0.335178,-0.17917,-0.0497035
1.24407,-0.326782,0.345977,0.286366,0.645873,0.142681,0.261468,0.133262,-0.371965,-0.374904,0.728977,0.18376,0.0947724,0.374014,-0.570553,0.039987,-0.0477259
1.13843,-0.387066,0.401471,0.231572,0.513696,0.152007,0.269804,0.0388185,-0.293022,-0.514687,0.775369,0.154108,0.206242,-0.00281056,-0.324556,0.0629306,0.0363059
1.72186,-0.46664,0.211083,0.279456,0.624877,0.0173284,0.161542,0.12834,-0.380841,-0.255616,0.660293,0.513956,0.0526004,-0.258642,-0.92855,-0.797355,-0.693704
1.11483,-0.428336,0.535432,0.401782,0.228179,-0.156786,0.231203,0.108943,-0.243488,-0.46618,0.709598,0.133173,-0.0471844,0.311205,-0.127657,-0.169756,0.0252136
1.33129,-0.424408,0.156613,0.33978,0.324609,0.677152,0.22335,0.0293523,-0.400588,-0.54779,0.736603,0.0407313,0.0234088,0.015901,-0.0326447,0.00247215,0.00844817
1.25666,-0.399022,0.0814743,0.0991237,0.669423,0.482821,0.172383,0.0461651,-0.31802,-0.436981,0.878454,0.0958318,0.121773,0.0545952,-0.106443,0.0755949,0.100459
1.07831,-0.306658,0.322137,0.339585,0.367655,-0.0179079,0.129487,0.139406,-0.322806,-0.283472,0.667092,0.105123,0.156104,0.192505,-0.178778,-0.0584851,0.0559771
1.21103,-0.442662,0.228445,0.226138,0.592327,0.030108,0.199465,0.136897,-0.324021,-0.333209,0.739119,0.399758,0.473088,0.463646,-0.473916,-0.28606,-0.25982
0.972157,-0.379688,0.312632,-0.0497025,0.556419,0.335071,0.121289,0.0158592,-0.290938,-0.333108,0.74534,0.322093,0.512592,0.367095,-0.423966,0.261832,-0.172714
1.39517,-0.457489,0.312741,0.122835,0.322534,-0.301444,0.237105,0.165093,-0.246429,-0.253146,0.66162,0.336756,-0.0297493,0.57709,-0.369611,-0.451815,-0.00479235
1.32426,-0.407,0.423754,0.072765,0.442164,0.0365079,0.285058,-0.0879136,-0.261139,-0.543207,0.702995,0.298258,-0.0387284,-0.185853,-0.52196,-0.122515,0.152863
1.34337,-0.318672,0.293929,0.157243,0.469267,0.227556,0.235125,0.135321,-0.244696,-0.274441,0.709802,0.359523,0.301861,0.35077,-0.792111,-0.250508,-0.261461
1.09642,-0.268635,0.330984,0.147804,0.420665,0.328998,0.211739,0.0255524,-0.214653,-0.592118,0.69284,0.299697,0.110232,0.295271,-0.67127,0.0431956,0.283898
1.19576,-0.345509,0.42793,0.0240911,0.258268,-0.044284,0.184954,-0.0142285,-0.201356,-0.531326,0.685139,0.354479,0.128021,0.0826186,-0.587152,0.240907,0.283339
1.32143,-0.272265,0.398915,0.0685198,0.17173,-0.280302,0.36449,-0.0687098,-0.303262,-0.559613,0.659582,0.153677,-0.0291065,0.128101,-0.335641,-0.322171,0.0179263
1.16276,-0.261691,0.339439,0.0274622,0.180521,-0.172986,0.11632,0.00180146,-0.249319,-0.436284,0.746745,0.187709,0.0819086,0.119014,-0.241104,0.0567801,-0.0444285
1.19015,-0.275784,0.195273,0.393476,0.575651,0.0276294,0.144697,0.0978716,-0.235841,-0.523071,0.730938,0.452885,0.235664,0.390523,-0.548493,-0.231084,0.0335626
1.29026,-0.377846,0.293495,-0.11723,0.485217,0.178802,0.264708,0.0330802,-0.257784,-0.498609,0.756174,0.0544037,0.121053,0.127161,-0.0139258,0.0160494,0.0432428
1.04759,-0.423724,0.383867,0.140441,0.722558,-0.0262373,0.136715,0.0337706,-0.304393,-0.41854,0.717839,0.206384,0.22399,0.27787,-0.3753,0.245211,0.104634
1.05973,-0.369889,0.176533,0.359652,0.324893,0.0201972,0.181893,0.100629,-0.19249,-0.448594,0.623484,0.293176,0.436167,0.505433,-0.155429,0.170054,0.299671
1.28432,-0.509907,0.32377,0.305038,0.736545,0.144439,0.264077,0.0901083,-0.44796,-0.327938,0.675632,0.437863,0.191166,-0.00758393,-0.427386,-0.102384,-0.112473
1.20932,-0.364906,0.194491,0.0809004,0.330154,-0.192164,0.117087,0.0921955,-0.212844,-0.454564,0.675413,0.618605,0.20948,0.377273,-0.430697,0.0761894,0.248662
1.67228,-0.496403,0.258157,0.15387,-0.00680262,-0.0101749,0.204685,0.124149,-0.157645,-0.509463,0.775612,0.136839,-0.197186,-0.159575,-0.296641,-0.0784719,-0.0107059
1.37269,-0.470366,0.308936,0.156108,0.260845,-0.276042,0.198236,0.0884652,-0.268864,-0.440452,0.738552,0.109682,0.0161153,-0.01251,-0.0320701,-0.11346,0.0100927
1.20077,-0.377204,0.310613,-0.0252738,0.384152,-0.187504,0.133136,0.111058,-0.19915,-0.414205,0.696716,0.31059,0.0595163,0.286049,-0.511665,0.139496,0.397103
1.52942,-0.402415,0.457721,-0.050662,0.224086,-0.292681,0.154288,0.191589,-0.183595,-0.367917,0.77528,0.345001,-0.0449076,0.222658,-0.857563,-0.117994,-0.0881807
1.10741,-0.305506,0.208417,0.251824,0.421077,0.00139518,0.151623,0.0711764,-0.299118,-0.701797,0.665047,0.164381,0.197714,0.119828,-0.349298,0.125609,0.130948
1.08534,-0.421386,0.4016,0.208127,0.579412,0.116475,0.21933,0.00243357,-0.230352,-0.394798,0.709852,0.123975,0.209785,0.127366,-0.129185,0.036223,0.27151
1.67805,-0.429453,0.340625,0.101059,0.591237,-0.220413,0.133192,0.0545359,-0.156331,-0.460394,0.724062,0.570312,-0.171442,-0.184909,-1.06373,-0.311167,-0.309452
1.01003,-0.374394,0.35777,0.110858,0.39535,-0.012605,0.190628,0.117422,-0.205641,-0.364763,0.72068,0.336918,0.198775,0.586826,-0.409959,0.138847,0.339581
1.14179,-0.255651,0.181189,0.302954,0.407287,0.08309,0.168002,0.0828503,-0.255538,-0.460562,0.742253,0.409122,0.337514,0.465325,-0.646236,0.0322877,0.168267
1.15888,-0.374508,0.201374,0.36626,0.259502,-0.224313,0.0959682,0.165877,-0.33309,-0.446235,0.708088,0.357683,0.290044,0.305936,-0.302928,0.0609036,0.0487524
1.0545,-0.319135,0.293411,0.297143,0.695931,-0.235587,0.163617,0.209711,-0.245291,-0.513948,0.617808,0.34119,-0.000839504,0.475147,-0.47576,0.10324,0.3149
1.49919,-0.340334,0.35077,0.293148,0.350702,-0.212081,0.0984317,-0.00101118,-0.236457,-0.402056,0.755908,0.472059,0.188272,-0.407918,-0.977016,-0.442604,-0.108837
